"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc08f9bbcf2cc2)","Receive Errors (lxc18b2a9fae4e6)","Receive Errors (lxc2d0cb026a340)","Receive Errors (lxc32ecf1ec23fa)","Receive Errors (lxc38d81bba1941)","Receive Errors (lxc536989e0bbe0)","Receive Errors (lxc7b55c12eff69)","Receive Errors (lxc815054fad3e3)","Receive Errors (lxc896636513d9b)","Receive Errors (lxc898970f2c474)","Receive Errors (lxc89bd03f98afc)","Receive Errors (lxc98325d012b94)","Receive Errors (lxc9a6f6d3b6e50)","Receive Errors (lxc9e5774929ec6)","Receive Errors (lxc_health)","Receive Errors (lxcb1aea5f13203)","Receive Errors (lxcc010f2457e82)","Receive Errors (lxcc255ada0b5e4)","Receive Errors (lxcc306a8298bc0)","Receive Errors (lxcd67315019948)","Receive Errors (lxcd95baf1a2e26)","Receive Errors (lxcdcee95369ec3)","Receive Errors (lxce37cface0780)","Receive Errors (lxcf1e7004cd84c)","Receive Errors (lxcf2b5505183fa)","Receive Errors (lxcf31ee673b547)","Receive Errors (lxcf3de66de77bc)","Receive Errors (lxcf97c652df312)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc08f9bbcf2cc2)","Receive Total (lxc18b2a9fae4e6)","Receive Total (lxc2d0cb026a340)","Receive Total (lxc32ecf1ec23fa)","Receive Total (lxc38d81bba1941)","Receive Total (lxc536989e0bbe0)","Receive Total (lxc7b55c12eff69)","Receive Total (lxc815054fad3e3)","Receive Total (lxc896636513d9b)","Receive Total (lxc898970f2c474)","Receive Total (lxc89bd03f98afc)","Receive Total (lxc98325d012b94)","Receive Total (lxc9a6f6d3b6e50)","Receive Total (lxc9e5774929ec6)","Receive Total (lxc_health)","Receive Total (lxcb1aea5f13203)","Receive Total (lxcc010f2457e82)","Receive Total (lxcc255ada0b5e4)","Receive Total (lxcc306a8298bc0)","Receive Total (lxcd67315019948)","Receive Total (lxcd95baf1a2e26)","Receive Total (lxcdcee95369ec3)","Receive Total (lxce37cface0780)","Receive Total (lxcf1e7004cd84c)","Receive Total (lxcf2b5505183fa)","Receive Total (lxcf31ee673b547)","Receive Total (lxcf3de66de77bc)","Receive Total (lxcf97c652df312)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc08f9bbcf2cc2)","Transmit Errors (lxc18b2a9fae4e6)","Transmit Errors (lxc2d0cb026a340)","Transmit Errors (lxc32ecf1ec23fa)","Transmit Errors (lxc38d81bba1941)","Transmit Errors (lxc536989e0bbe0)","Transmit Errors (lxc7b55c12eff69)","Transmit Errors (lxc815054fad3e3)","Transmit Errors (lxc896636513d9b)","Transmit Errors (lxc898970f2c474)","Transmit Errors (lxc89bd03f98afc)","Transmit Errors (lxc98325d012b94)","Transmit Errors (lxc9a6f6d3b6e50)","Transmit Errors (lxc9e5774929ec6)","Transmit Errors (lxc_health)","Transmit Errors (lxcb1aea5f13203)","Transmit Errors (lxcc010f2457e82)","Transmit Errors (lxcc255ada0b5e4)","Transmit Errors (lxcc306a8298bc0)","Transmit Errors (lxcd67315019948)","Transmit Errors (lxcd95baf1a2e26)","Transmit Errors (lxcdcee95369ec3)","Transmit Errors (lxce37cface0780)","Transmit Errors (lxcf1e7004cd84c)","Transmit Errors (lxcf2b5505183fa)","Transmit Errors (lxcf31ee673b547)","Transmit Errors (lxcf3de66de77bc)","Transmit Errors (lxcf97c652df312)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc08f9bbcf2cc2)","Receive Dropped (lxc18b2a9fae4e6)","Receive Dropped (lxc2d0cb026a340)","Receive Dropped (lxc32ecf1ec23fa)","Receive Dropped (lxc38d81bba1941)","Receive Dropped (lxc536989e0bbe0)","Receive Dropped (lxc7b55c12eff69)","Receive Dropped (lxc815054fad3e3)","Receive Dropped (lxc896636513d9b)","Receive Dropped (lxc898970f2c474)","Receive Dropped (lxc89bd03f98afc)","Receive Dropped (lxc98325d012b94)","Receive Dropped (lxc9a6f6d3b6e50)","Receive Dropped (lxc9e5774929ec6)","Receive Dropped (lxc_health)","Receive Dropped (lxcb1aea5f13203)","Receive Dropped (lxcc010f2457e82)","Receive Dropped (lxcc255ada0b5e4)","Receive Dropped (lxcc306a8298bc0)","Receive Dropped (lxcd67315019948)","Receive Dropped (lxcd95baf1a2e26)","Receive Dropped (lxcdcee95369ec3)","Receive Dropped (lxce37cface0780)","Receive Dropped (lxcf1e7004cd84c)","Receive Dropped (lxcf2b5505183fa)","Receive Dropped (lxcf31ee673b547)","Receive Dropped (lxcf3de66de77bc)","Receive Dropped (lxcf97c652df312)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc08f9bbcf2cc2)","Transmit Dropped (lxc18b2a9fae4e6)","Transmit Dropped (lxc2d0cb026a340)","Transmit Dropped (lxc32ecf1ec23fa)","Transmit Dropped (lxc38d81bba1941)","Transmit Dropped (lxc536989e0bbe0)","Transmit Dropped (lxc7b55c12eff69)","Transmit Dropped (lxc815054fad3e3)","Transmit Dropped (lxc896636513d9b)","Transmit Dropped (lxc898970f2c474)","Transmit Dropped (lxc89bd03f98afc)","Transmit Dropped (lxc98325d012b94)","Transmit Dropped (lxc9a6f6d3b6e50)","Transmit Dropped (lxc9e5774929ec6)","Transmit Dropped (lxc_health)","Transmit Dropped (lxcb1aea5f13203)","Transmit Dropped (lxcc010f2457e82)","Transmit Dropped (lxcc255ada0b5e4)","Transmit Dropped (lxcc306a8298bc0)","Transmit Dropped (lxcd67315019948)","Transmit Dropped (lxcd95baf1a2e26)","Transmit Dropped (lxcdcee95369ec3)","Transmit Dropped (lxce37cface0780)","Transmit Dropped (lxcf1e7004cd84c)","Transmit Dropped (lxcf2b5505183fa)","Transmit Dropped (lxcf31ee673b547)","Transmit Dropped (lxcf3de66de77bc)","Transmit Dropped (lxcf97c652df312)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc08f9bbcf2cc2)","Transmit Total (lxc18b2a9fae4e6)","Transmit Total (lxc2d0cb026a340)","Transmit Total (lxc32ecf1ec23fa)","Transmit Total (lxc38d81bba1941)","Transmit Total (lxc536989e0bbe0)","Transmit Total (lxc7b55c12eff69)","Transmit Total (lxc815054fad3e3)","Transmit Total (lxc896636513d9b)","Transmit Total (lxc898970f2c474)","Transmit Total (lxc89bd03f98afc)","Transmit Total (lxc98325d012b94)","Transmit Total (lxc9a6f6d3b6e50)","Transmit Total (lxc9e5774929ec6)","Transmit Total (lxc_health)","Transmit Total (lxcb1aea5f13203)","Transmit Total (lxcc010f2457e82)","Transmit Total (lxcc255ada0b5e4)","Transmit Total (lxcc306a8298bc0)","Transmit Total (lxcd67315019948)","Transmit Total (lxcd95baf1a2e26)","Transmit Total (lxcdcee95369ec3)","Transmit Total (lxce37cface0780)","Transmit Total (lxcf1e7004cd84c)","Transmit Total (lxcf2b5505183fa)","Transmit Total (lxcf31ee673b547)","Transmit Total (lxcf3de66de77bc)","Transmit Total (lxcf97c652df312)"
2023-03-22 00:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,33.3,122,0,0,0,0,0.400,1.67,0.528,0.367,0.383,0.533,0.367,2.88,0.00556,6.11,0.300,0.00556,0.200,2.13,0.0778,0.383,0,0.561,11.7,0.100,2.36,11.5,0,0.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,34.1,110,0,0,0,0,0.333,1.91,0.472,0.244,0.261,0.972,0.244,2.74,0,5.03,0.367,0,0.100,2.96,0.0778,0.256,0,0.989,12.8,0.200,3.22,12.8,0,0.756
2023-03-22 00:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,14.3,78.5,0,0,0,0,0,1.69,0.444,0.367,0.367,0.550,0.367,0.200,0,6.12,0.300,0,0.200,1.91,0.0833,0.383,0,0.550,12.3,0.100,2.21,11.4,0,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,15.1,69.1,0.00556,0,0,0,0.00556,1.92,0.422,0.244,0.244,0.983,0.244,0.100,0,5.03,0.367,0,0.100,2.87,0.0833,0.256,0,0.989,13.6,0.200,3.10,12.8,0,0.811
2023-03-22 00:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783,0,13.5,70.1,0,0,0,0,0,1.69,0.489,0.367,0.350,0.550,0.367,0.200,0,6.11,0.306,0,0.200,1.95,0.0778,0.367,0,0.550,11.1,0.100,2.39,11.8,0,0.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783,13.8,65.0,0.00556,0,0,0,0.00556,1.91,0.456,0.244,0.233,0.989,0.244,0.100,0,5.03,0.367,0,0.100,2.81,0.0778,0.244,0,0.989,13.0,0.200,3.09,13.0,0,0.744
2023-03-22 00:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,13.8,77.7,0,0,0,0,0,1.69,0.461,0.367,0.383,0.533,0.350,0.200,0,6.16,0.300,0,0.200,2.28,0.0667,0.367,0,0.544,11.9,0.100,2.51,11.7,0,0.550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,14.5,65.4,0,0,0,0,0,1.87,0.439,0.244,0.256,0.983,0.233,0.100,0,5,0.372,0,0.100,2.90,0.0667,0.244,0,0.983,13.4,0.200,3.12,12.9,0,0.539
2023-03-22 00:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,0,36.2,121,0,0,0,0,0.383,1.67,0.456,0.400,0.400,0.533,0.400,2.88,0,6.12,0.306,0,0.200,2.11,0.0667,0.383,0,0.544,13.7,0.100,2.40,11.5,0,0.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,37.2,121,0,0,0,0,0.333,1.92,0.417,0.267,0.267,0.983,0.267,2.76,0,5.02,0.378,0,0.100,2.72,0.0667,0.256,0,0.989,14.6,0.200,2.92,12.1,0,0.817
2023-03-22 00:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0.00556,34.1,120,0,0,0,0,0.383,1.67,0.472,0.383,0.383,0.533,0.383,2.88,0,6.09,0.317,0,0.200,1.91,0.0722,0.400,0,0.533,11.5,0.100,2.27,11.5,0,0.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.694,34.7,112,0,0,0,0,0.333,1.93,0.428,0.256,0.256,0.983,0.256,2.76,0,5.03,0.383,0,0.100,2.64,0.0667,0.267,0,0.983,12.7,0.200,2.84,12.2,0,0.606
2023-03-22 00:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,14.3,71.7,0,0,0,0,0,1.68,0.494,0.367,0.367,0.533,0.367,0.200,0,6.12,0.317,0,0.200,1.96,0.0667,0.350,0,0.539,13.0,0.100,2.43,11.6,0,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,15.6,71.5,0,0,0,0,0,1.91,0.444,0.244,0.244,0.983,0.244,0.100,0,5.01,0.383,0,0.100,2.62,0.0667,0.233,0,0.983,13.8,0.200,2.88,12.1,0,0.683
2023-03-22 00:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,13.7,69.2,0,0,0,0,0,1.71,0.467,0.333,0.333,0.539,0.350,0.200,0,6.11,0.306,0,0.200,2.50,0.0722,0.350,0,0.544,10.7,0.100,2.80,12.2,0,0.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,13.5,66.2,0,0,0,0,0,1.88,0.439,0.222,0.222,0.983,0.233,0.100,0,5.04,0.372,0,0.100,2.81,0.0722,0.233,0,0.983,12.9,0.200,3.01,12.3,0,0.878
2023-03-22 00:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678,0,13.1,69.7,0,0,0,0,0,1.71,0.439,0.367,0.367,0.533,0.367,0.200,0,6.13,0.300,0,0.200,2.51,0.0833,0.350,0,0.528,11.1,0.100,2.83,12.2,0,0.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678,13.7,64.9,0,0,0,0,0,1.93,0.417,0.244,0.244,0.983,0.244,0.100,0,5.04,0.367,0,0.100,2.79,0.0833,0.233,0,0.978,12.7,0.200,3,12.3,0,0.628
2023-03-22 00:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744,0,35.0,119,0,0,0,0,0.406,1.69,0.478,0.367,0.367,0.539,0.367,2.88,0,6.05,0.300,0,0.200,2.51,0.0833,0.372,0,0.544,13.1,0.100,2.94,12.6,0,0.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744,36.5,122,0,0,0,0.00556,0.333,1.91,0.428,0.244,0.244,0.989,0.244,2.74,0,5.09,0.367,0,0.100,2.83,0.0833,0.244,0,0.978,13.4,0.200,3.16,12.9,0,0.967
2023-03-22 00:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,33.9,119,0,0,0,0,0.406,1.67,0.444,0.350,0.367,0.544,0.367,2.88,0,6.11,0.300,0,0.200,2.51,0.0722,0.367,0,0.533,11.6,0.100,2.94,12.4,0,0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,34.8,113,0,0,0,0,0.333,1.92,0.428,0.233,0.244,0.989,0.244,2.74,0,5.06,0.367,0,0.100,2.78,0.0722,0.244,0,0.983,12.5,0.200,3.07,12.7,0,0.728
2023-03-22 00:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,0,14.5,74.0,0,0,0.00556,0,0,1.67,0.406,0.367,0.367,0.550,0.372,0.200,0,6.12,0.300,0,0.200,2.57,0.0667,0.367,0,0.539,13.5,0.100,2.96,12.1,0,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767,16.2,72.6,0,0,0,0,0,1.90,0.406,0.244,0.244,0.989,0.244,0.100,0,5.02,0.367,0,0.100,2.89,0.0667,0.250,0,0.989,13.8,0.200,3.19,12.9,0,0.817
2023-03-22 00:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,0,13.1,69.0,0,0,0.00556,0,0,1.67,0.489,0.367,0.367,0.533,0.389,0.200,0,6.07,0.306,0,0.200,2.59,0.0667,0.367,0,0.561,11.2,0.100,2.96,12.4,0,0.806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772,14.0,67.0,0,0,0,0,0,1.90,0.444,0.244,0.244,0.978,0.256,0.100,0,5.07,0.372,0,0.100,2.93,0.0667,0.250,0,0.983,12.3,0.200,3.21,13.0,0,0.961
2023-03-22 00:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,0,14.7,73.2,0,0,0,0,0,1.66,0.544,0.383,0.383,0.533,0.383,0.200,0,6.07,0.317,0,0.200,2.39,0.0667,0.383,0,0.556,13.2,0.100,2.79,12.3,0,0.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761,15.6,71.7,0,0,0,0,0,1.93,0.489,0.256,0.256,0.983,0.256,0.100,0,5.04,0.383,0,0.100,2.69,0.0667,0.256,0,0.983,14.3,0.200,2.98,12.6,0,0.639
2023-03-22 00:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0,34.9,125,0,0,0,0,0.383,1.68,0.411,0.367,0.367,0.539,0.383,2.89,0,6.11,0.317,0,0.200,2.63,0.0667,0.383,0,0.556,12.0,0.100,2.98,12.7,0,0.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,35.5,116,0,0,0,0,0.333,1.93,0.406,0.250,0.244,0.983,0.256,2.76,0,5.04,0.383,0,0.100,2.91,0.0667,0.256,0,0.994,13.3,0.206,3.22,13.0,0,0.933
2023-03-22 00:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,33.8,118,0,0,0,0,0.383,1.68,0.456,0.383,0.383,0.539,0.383,2.89,0,6.12,0.311,0,0.200,2.68,0.0778,0.383,0,0.544,10.9,0.100,2.91,12.5,0,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,34.6,113,0,0,0,0,0.333,1.89,0.439,0.261,0.256,0.983,0.256,2.76,0,5.07,0.378,0,0.100,2.98,0.0778,0.256,0,0.989,12.5,0.206,3.18,13.1,0,0.622
2023-03-22 00:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,0,13.6,73.1,0,0,0,0,0,1.69,0.472,0.367,0.350,0.544,0.350,0.200,0,6.13,0.300,0,0.200,2.61,0.0833,0.350,0,0.550,12.3,0.100,2.99,12.5,0,0.650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,15.0,72.1,0,0,0,0,0,1.89,0.444,0.244,0.233,0.989,0.233,0.100,0,5.02,0.367,0,0.100,2.96,0.0833,0.233,0,0.989,13.0,0.200,3.25,13.1,0,0.628
2023-03-22 00:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,0,12.8,69.0,0,0.00556,0,0.00556,0,1.65,0.456,0.356,0.367,0.539,0.367,0.200,0,6.11,0.306,0,0.200,2.64,0.0778,0.367,0,0.539,10.9,0.100,3.05,12.7,0,0.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,13.6,66.9,0,0,0,0,0,1.94,0.433,0.233,0.244,0.989,0.244,0.100,0,5.02,0.372,0,0.100,3.03,0.0778,0.244,0,0.989,12.2,0.200,3.31,13.3,0,0.794
2023-03-22 00:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,14.7,73.6,0,0,0,0,0,1.67,0.506,0.383,0.367,0.539,0.367,0.200,0,6.16,0.317,0,0.206,2.59,0.0667,0.367,0,0.539,13.0,0.100,3.07,12.7,0,0.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,15.6,73.6,0,0,0.00556,0,0,1.91,0.467,0.256,0.244,0.989,0.244,0.100,0.00556,4.99,0.383,0,0.100,2.98,0.0667,0.244,0,0.983,14.3,0.200,3.33,13.1,0,0.644
2023-03-22 00:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0,34.0,124,0,0,0,0,0,1.68,0.528,0.367,0.367,0.533,0.350,0.200,0,6.14,0.317,0,0.200,2.63,0.0667,0.367,0,0.544,11.8,0.100,2.99,12.7,0,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,34.3,118,0,0,0,0,0,1.94,0.489,0.244,0.244,0.983,0.233,0.100,0,5.01,0.383,0,0.100,2.99,0.0667,0.244,0.00556,0.983,13.4,0.200,3.26,13.0,0,0.911
