"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc045e0df77a65)","Receive Errors (lxc04ba3655f7bb)","Receive Errors (lxc058f11ae84e2)","Receive Errors (lxc101aa30b6d42)","Receive Errors (lxc1055eece523d)","Receive Errors (lxc17545d6a2c13)","Receive Errors (lxc1b3ec4421f95)","Receive Errors (lxc25dc796f779e)","Receive Errors (lxc2cf3504ea230)","Receive Errors (lxc2f20023e145d)","Receive Errors (lxc42de66ecdcc8)","Receive Errors (lxc53962ca4487f)","Receive Errors (lxc586756a19dbd)","Receive Errors (lxc6609bc973c6e)","Receive Errors (lxc8f825b75ba1b)","Receive Errors (lxc901c98c966b2)","Receive Errors (lxc970c5453f2c7)","Receive Errors (lxc9bf9c5e25fda)","Receive Errors (lxc9d9580e18417)","Receive Errors (lxc_health)","Receive Errors (lxca2b0b9903cdc)","Receive Errors (lxca3d1fbc08b7c)","Receive Errors (lxcaee2fab0754f)","Receive Errors (lxcb3f5b6163447)","Receive Errors (lxcbba06f29c914)","Receive Errors (lxccc10b9c35713)","Receive Errors (lxccd3f5d5c9dab)","Receive Errors (lxcd19ab656bbb2)","Receive Errors (lxcd4e1a68a8393)","Receive Errors (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca2b0b9903cdc)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc045e0df77a65)","Transmit Errors (lxc04ba3655f7bb)","Transmit Errors (lxc058f11ae84e2)","Transmit Errors (lxc101aa30b6d42)","Transmit Errors (lxc1055eece523d)","Transmit Errors (lxc17545d6a2c13)","Transmit Errors (lxc1b3ec4421f95)","Transmit Errors (lxc25dc796f779e)","Transmit Errors (lxc2cf3504ea230)","Transmit Errors (lxc2f20023e145d)","Transmit Errors (lxc42de66ecdcc8)","Transmit Errors (lxc53962ca4487f)","Transmit Errors (lxc586756a19dbd)","Transmit Errors (lxc6609bc973c6e)","Transmit Errors (lxc8f825b75ba1b)","Transmit Errors (lxc901c98c966b2)","Transmit Errors (lxc970c5453f2c7)","Transmit Errors (lxc9bf9c5e25fda)","Transmit Errors (lxc9d9580e18417)","Transmit Errors (lxc_health)","Transmit Errors (lxca2b0b9903cdc)","Transmit Errors (lxca3d1fbc08b7c)","Transmit Errors (lxcaee2fab0754f)","Transmit Errors (lxcb3f5b6163447)","Transmit Errors (lxcbba06f29c914)","Transmit Errors (lxccc10b9c35713)","Transmit Errors (lxccd3f5d5c9dab)","Transmit Errors (lxcd19ab656bbb2)","Transmit Errors (lxcd4e1a68a8393)","Transmit Errors (lxcf0be76b85bba)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc045e0df77a65)","Receive Dropped (lxc04ba3655f7bb)","Receive Dropped (lxc058f11ae84e2)","Receive Dropped (lxc101aa30b6d42)","Receive Dropped (lxc1055eece523d)","Receive Dropped (lxc17545d6a2c13)","Receive Dropped (lxc1b3ec4421f95)","Receive Dropped (lxc25dc796f779e)","Receive Dropped (lxc2cf3504ea230)","Receive Dropped (lxc2f20023e145d)","Receive Dropped (lxc42de66ecdcc8)","Receive Dropped (lxc53962ca4487f)","Receive Dropped (lxc586756a19dbd)","Receive Dropped (lxc6609bc973c6e)","Receive Dropped (lxc8f825b75ba1b)","Receive Dropped (lxc901c98c966b2)","Receive Dropped (lxc970c5453f2c7)","Receive Dropped (lxc9bf9c5e25fda)","Receive Dropped (lxc9d9580e18417)","Receive Dropped (lxc_health)","Receive Dropped (lxca2b0b9903cdc)","Receive Dropped (lxca3d1fbc08b7c)","Receive Dropped (lxcaee2fab0754f)","Receive Dropped (lxcb3f5b6163447)","Receive Dropped (lxcbba06f29c914)","Receive Dropped (lxccc10b9c35713)","Receive Dropped (lxccd3f5d5c9dab)","Receive Dropped (lxcd19ab656bbb2)","Receive Dropped (lxcd4e1a68a8393)","Receive Dropped (lxcf0be76b85bba)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc045e0df77a65)","Transmit Dropped (lxc04ba3655f7bb)","Transmit Dropped (lxc058f11ae84e2)","Transmit Dropped (lxc101aa30b6d42)","Transmit Dropped (lxc1055eece523d)","Transmit Dropped (lxc17545d6a2c13)","Transmit Dropped (lxc1b3ec4421f95)","Transmit Dropped (lxc25dc796f779e)","Transmit Dropped (lxc2cf3504ea230)","Transmit Dropped (lxc2f20023e145d)","Transmit Dropped (lxc42de66ecdcc8)","Transmit Dropped (lxc53962ca4487f)","Transmit Dropped (lxc586756a19dbd)","Transmit Dropped (lxc6609bc973c6e)","Transmit Dropped (lxc8f825b75ba1b)","Transmit Dropped (lxc901c98c966b2)","Transmit Dropped (lxc970c5453f2c7)","Transmit Dropped (lxc9bf9c5e25fda)","Transmit Dropped (lxc9d9580e18417)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca2b0b9903cdc)","Transmit Dropped (lxca3d1fbc08b7c)","Transmit Dropped (lxcaee2fab0754f)","Transmit Dropped (lxcb3f5b6163447)","Transmit Dropped (lxcbba06f29c914)","Transmit Dropped (lxccc10b9c35713)","Transmit Dropped (lxccd3f5d5c9dab)","Transmit Dropped (lxcd19ab656bbb2)","Transmit Dropped (lxcd4e1a68a8393)","Transmit Dropped (lxcf0be76b85bba)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca2b0b9903cdc)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)"
2023-03-20 19:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,0,33.0,187,0,1.91,0.367,0.500,0.300,0.367,7.53,0.556,12.1,0,11.8,0.839,0.0778,1.53,0.944,0,3.37,2.22,0.417,0.339,0.861,3.51,0.561,1.94,3.83,0,0,0.417,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,30.9,218,0,2.83,0.244,0.533,0.444,0.244,9.26,0.994,13,0,12.3,1.03,0.0667,1.67,1.33,0,5.12,3.04,0.278,0.406,0.894,4.91,0.983,2.09,3.99,0.00556,0,0.283,24.5,0
2023-03-20 19:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,0,12.3,177,0,1.86,0.367,0.467,0.289,0.350,7.41,0.561,4.43,0,11.6,0.833,0.0667,1.52,0.944,0,3.21,2.34,0.383,0.333,0.922,3.36,0.539,0.100,3.49,0,0,0.400,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,10.7,215,0,2.79,0.244,0.511,0.433,0.233,9.23,1.01,5.24,0,12.1,1.03,0.0611,1.66,1.34,0,4.68,3.09,0.256,0.400,0.950,4.81,0.983,0.200,3.62,0,0.00556,0.267,1.53,0
2023-03-20 19:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,12.1,171,0,2.38,0.383,0.467,0.283,0.383,7.38,0.572,4.43,0,11.9,1.01,0.0778,1.50,0.939,0,3.31,2.69,0.367,0.333,0.861,3.65,0.539,0.100,3.69,0,0,0.367,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,10.7,187,0,2.88,0.256,0.511,0.444,0.256,9.21,1,5.28,0,12.2,1.19,0.0722,1.69,1.34,0,4.51,3.12,0.244,0.400,0.867,4.88,0.983,0.200,3.81,0,0.00556,0.244,1.51,0
2023-03-20 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,12.1,181,0.00556,2.52,0.367,0.467,0.283,0.383,7.34,0.556,4.39,0,12.1,0.917,0.111,1.54,0.939,0,3.41,2.82,0.383,0.333,1.06,3.80,0.544,0.100,3.38,0,0,0.383,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,10.1,186,0,2.83,0.244,0.511,0.439,0.256,9.12,0.983,5.29,0,12.4,1.09,0.0944,1.69,1.33,0,4.75,3.16,0.256,0.400,1.20,5.06,0.989,0.200,3.48,0,0,0.256,1.49,0
2023-03-20 20:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,0,25.8,179,0.00556,2.06,0.400,0.506,0.289,0.400,7.44,0.533,8.88,0,11.0,0.883,0.0944,1.48,0.939,0,3.31,2.23,0.367,0.333,0.911,3.42,0.561,0.100,3.51,0,0,0.367,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,23.8,208,0,2.49,0.272,0.533,0.444,0.267,9.24,0.978,9.71,0,11.5,1.06,0.0833,1.69,1.33,0,4.67,2.71,0.244,0.394,0.911,4.49,0.989,0.200,3.68,0,0,0.244,20.1,0
2023-03-20 20:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,0.00556,32.6,189,0,1.77,0.400,0.456,0.311,0.383,7.49,0.544,12.2,0,10.9,0.828,0.0722,1.48,0.950,0,3.33,2.27,0.383,0.333,0.839,3.13,0.556,1.94,3.86,0,0,0.383,24.0,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,3.87,30.8,212,0,2.38,0.272,0.500,0.444,0.256,9.17,0.983,13.0,0,11.2,1.02,0.0667,1.68,1.34,0,4.66,2.64,0.256,0.400,0.839,4.34,0.983,2.09,4.02,0,0,0.256,24.6,0
2023-03-20 20:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0.00556,13.0,187,0,2.47,0.383,0.467,0.322,0.383,7.89,0.561,4.45,0,11.3,0.850,0.0722,1.54,0.950,0,3.19,2.60,0.400,0.333,0.889,3.37,0.544,0.100,3.49,0,0,0.400,1.46,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,4.99,11.1,211,0,2.97,0.256,0.511,0.456,0.256,9.44,1,5.27,0,11.8,1.04,0.0722,1.63,1.33,0,4.54,2.93,0.267,0.400,0.900,4.83,0.983,0.200,3.57,0,0,0.267,1.62,0
2023-03-20 20:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,0,15.2,221,0,2.95,0.400,0.622,0.967,0.383,8.61,0.561,4.42,0,21.0,0.983,0.0889,1.52,0.933,0,3.23,2.95,0.383,0.333,1.14,3.80,0.550,0.100,3.81,0,0,0.383,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88,12.9,281,0,3.21,0.267,0.689,1.03,0.256,10.1,1,5.24,0,22.1,1.18,0.0833,1.66,1.32,0,4.85,3.14,0.256,0.400,1.32,5.19,0.989,0.200,3.89,0,0,0.256,1.52,0
2023-03-20 20:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,0,12.2,198,0,2.78,0.367,0.700,0.383,0.350,7.37,0.544,4.45,0,12.7,0.883,0.0833,1.53,0.950,0,3.33,2.99,0.400,0.333,1.17,3.77,0.544,0.100,3.38,0,0,0.400,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,10.4,224,0,3.04,0.244,0.806,0.528,0.233,9.05,0.989,5.28,0,13,1.08,0.0722,1.71,1.33,0,4.54,3.24,0.267,0.400,1.33,5.04,0.978,0.200,3.51,0,0,0.267,1.43,0
2023-03-20 20:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,14.8,189,0,2.79,0.350,0.656,0.394,0.350,7.57,0.533,4.96,0,13.0,0.844,0.0556,1.54,0.956,0,3.41,3.08,0.383,0.333,0.933,3.98,0.539,0.100,3.54,0,0,0.383,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,12.4,231,0,3.09,0.233,0.772,0.522,0.233,9.23,0.983,5.78,0,13.1,1.04,0.0500,1.67,1.33,0,4.88,3.36,0.256,0.400,0.933,5.53,0.983,0.200,3.67,0,0,0.256,3.74,0
2023-03-20 20:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,0,33.7,194,0,2.42,0.367,0.444,0.289,0.367,7.39,0.556,12.3,0,12.1,0.839,0.0444,1.53,0.944,0,3.39,2.97,0.367,0.328,0.861,3.84,0.556,1.94,3.99,0,0,0.350,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,30.6,216,0,2.74,0.244,0.500,0.439,0.244,9.08,1,12.9,0,12.3,1.02,0.0444,1.63,1.33,0,4.71,3.16,0.244,0.394,0.872,6.02,1,2.09,4.13,0,0,0.233,24.6,0
2023-03-20 20:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,0,12.3,173,0,2.66,0.350,0.500,0.294,0.367,7.48,0.561,4.44,0,12.2,0.856,0.0778,1.52,0.928,0,3.41,3.04,0.389,0.322,0.861,3.82,0.556,0.100,3.38,0,0,0.367,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,10.1,190,0,2.99,0.233,0.533,0.450,0.244,9.16,1,5.26,0,12.5,1.04,0.0722,1.66,1.31,0,4.62,3.26,0.256,0.389,0.872,5.56,0.994,0.200,3.46,0,0,0.244,1.51,0
2023-03-20 20:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80,0,12.0,178,0,2.52,0.367,0.433,0.300,0.367,7.59,0.561,4.44,0,11.9,1.02,0.0778,1.54,0.922,0,3.31,2.82,0.350,0.317,0.844,3.73,0.544,0.100,3.71,0,0,0.367,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80,10.4,204,0,2.78,0.244,0.489,0.444,0.244,9.16,1.01,5.26,0,12.2,1.22,0.0722,1.67,1.31,0,4.85,2.99,0.233,0.383,0.861,4.99,0.983,0.200,3.79,0,0,0.244,1.48,0
2023-03-20 20:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,0,12.3,174,0,2.55,0.383,0.467,0.289,0.383,7.40,0.556,4.47,0,11.8,0.878,0.0833,1.52,0.950,0,3.34,2.94,0.350,0.317,1.16,3.77,0.556,0.100,3.37,0,0,0.367,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,10.4,187,0,2.83,0.256,0.511,0.444,0.256,9.12,0.994,5.24,0,12.2,1.06,0.0722,1.67,1.33,0,4.88,3.16,0.233,0.378,1.30,5.36,0.994,0.200,3.44,0,0,0.244,1.47,0
2023-03-20 20:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,12.4,172,0,2.58,0.383,0.456,0.300,0.400,7.61,0.550,4.43,0,11.7,0.817,0.0611,1.53,0.939,0,3.36,2.91,0.367,0.328,1.20,3.82,0.550,0.100,3.47,0,0,0.372,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,10.7,193,0,2.84,0.256,0.500,0.450,0.267,9.26,0.983,5.25,0,12.1,1.01,0.0556,1.65,1.33,0,4.74,3.09,0.244,0.389,1.32,5.31,0.994,0.200,3.57,0,0,0.244,1.46,0
2023-03-20 20:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,32.2,194,0,2.43,0.383,0.494,0.300,0.383,7.56,0.556,13.2,0,11.9,0.833,0.0556,1.52,0.939,0,3.33,2.83,0.367,0.333,0.872,3.88,0.544,1.94,3.98,0,0,0.367,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,30.7,213,0.00556,2.72,0.256,0.533,0.439,0.256,9.21,0.983,13,0,12.1,1.02,0.0500,1.67,1.33,0,4.49,2.99,0.244,0.400,0.878,4.56,0.989,2.09,4.09,0,0,0.244,25.5,0
2023-03-20 20:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,0,11.9,179,0,2.48,0.350,0.500,0.306,0.367,7.56,0.550,4.52,0,12.0,0.850,0.0611,1.53,0.944,0,3.40,2.90,0.367,0.333,0.900,4.06,0.539,0.100,3.41,0,0,0.383,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11,10.6,191,0.00556,2.86,0.233,0.533,0.444,0.244,9.19,0.994,5.28,0,12.4,1.04,0.0556,1.64,1.34,0,4.69,3.16,0.244,0.400,0.894,4.77,0.983,0.200,3.49,0,0,0.256,1.59,0
2023-03-20 20:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0,12.7,170,0,2.57,0.367,0.467,0.311,0.367,7.53,0.544,4.42,0,11.9,0.972,0.100,1.52,0.933,0,3.41,2.90,0.333,0.333,1.08,3.90,0.544,0.100,3.79,0,0,0.333,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,11,189,0,2.87,0.244,0.511,0.450,0.244,9.26,0.989,5.26,0,12.2,1.16,0.0889,1.68,1.33,0,4.64,3.07,0.222,0.400,1.13,5.28,0.989,0.200,3.89,0,0,0.222,1.51,0.00556
