"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc045e0df77a65)","Receive Errors (lxc04ba3655f7bb)","Receive Errors (lxc058f11ae84e2)","Receive Errors (lxc101aa30b6d42)","Receive Errors (lxc1055eece523d)","Receive Errors (lxc17545d6a2c13)","Receive Errors (lxc1b3ec4421f95)","Receive Errors (lxc25dc796f779e)","Receive Errors (lxc2cf3504ea230)","Receive Errors (lxc2f20023e145d)","Receive Errors (lxc42de66ecdcc8)","Receive Errors (lxc53962ca4487f)","Receive Errors (lxc586756a19dbd)","Receive Errors (lxc6609bc973c6e)","Receive Errors (lxc8f825b75ba1b)","Receive Errors (lxc901c98c966b2)","Receive Errors (lxc970c5453f2c7)","Receive Errors (lxc9bf9c5e25fda)","Receive Errors (lxc9d9580e18417)","Receive Errors (lxc_health)","Receive Errors (lxca3d1fbc08b7c)","Receive Errors (lxcaee2fab0754f)","Receive Errors (lxcb3f5b6163447)","Receive Errors (lxcbba06f29c914)","Receive Errors (lxcbeaf370766f1)","Receive Errors (lxccc10b9c35713)","Receive Errors (lxccd3f5d5c9dab)","Receive Errors (lxcd19ab656bbb2)","Receive Errors (lxcd4e1a68a8393)","Receive Errors (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxcbeaf370766f1)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc045e0df77a65)","Transmit Errors (lxc04ba3655f7bb)","Transmit Errors (lxc058f11ae84e2)","Transmit Errors (lxc101aa30b6d42)","Transmit Errors (lxc1055eece523d)","Transmit Errors (lxc17545d6a2c13)","Transmit Errors (lxc1b3ec4421f95)","Transmit Errors (lxc25dc796f779e)","Transmit Errors (lxc2cf3504ea230)","Transmit Errors (lxc2f20023e145d)","Transmit Errors (lxc42de66ecdcc8)","Transmit Errors (lxc53962ca4487f)","Transmit Errors (lxc586756a19dbd)","Transmit Errors (lxc6609bc973c6e)","Transmit Errors (lxc8f825b75ba1b)","Transmit Errors (lxc901c98c966b2)","Transmit Errors (lxc970c5453f2c7)","Transmit Errors (lxc9bf9c5e25fda)","Transmit Errors (lxc9d9580e18417)","Transmit Errors (lxc_health)","Transmit Errors (lxca3d1fbc08b7c)","Transmit Errors (lxcaee2fab0754f)","Transmit Errors (lxcb3f5b6163447)","Transmit Errors (lxcbba06f29c914)","Transmit Errors (lxcbeaf370766f1)","Transmit Errors (lxccc10b9c35713)","Transmit Errors (lxccd3f5d5c9dab)","Transmit Errors (lxcd19ab656bbb2)","Transmit Errors (lxcd4e1a68a8393)","Transmit Errors (lxcf0be76b85bba)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc045e0df77a65)","Receive Dropped (lxc04ba3655f7bb)","Receive Dropped (lxc058f11ae84e2)","Receive Dropped (lxc101aa30b6d42)","Receive Dropped (lxc1055eece523d)","Receive Dropped (lxc17545d6a2c13)","Receive Dropped (lxc1b3ec4421f95)","Receive Dropped (lxc25dc796f779e)","Receive Dropped (lxc2cf3504ea230)","Receive Dropped (lxc2f20023e145d)","Receive Dropped (lxc42de66ecdcc8)","Receive Dropped (lxc53962ca4487f)","Receive Dropped (lxc586756a19dbd)","Receive Dropped (lxc6609bc973c6e)","Receive Dropped (lxc8f825b75ba1b)","Receive Dropped (lxc901c98c966b2)","Receive Dropped (lxc970c5453f2c7)","Receive Dropped (lxc9bf9c5e25fda)","Receive Dropped (lxc9d9580e18417)","Receive Dropped (lxc_health)","Receive Dropped (lxca3d1fbc08b7c)","Receive Dropped (lxcaee2fab0754f)","Receive Dropped (lxcb3f5b6163447)","Receive Dropped (lxcbba06f29c914)","Receive Dropped (lxcbeaf370766f1)","Receive Dropped (lxccc10b9c35713)","Receive Dropped (lxccd3f5d5c9dab)","Receive Dropped (lxcd19ab656bbb2)","Receive Dropped (lxcd4e1a68a8393)","Receive Dropped (lxcf0be76b85bba)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc045e0df77a65)","Transmit Dropped (lxc04ba3655f7bb)","Transmit Dropped (lxc058f11ae84e2)","Transmit Dropped (lxc101aa30b6d42)","Transmit Dropped (lxc1055eece523d)","Transmit Dropped (lxc17545d6a2c13)","Transmit Dropped (lxc1b3ec4421f95)","Transmit Dropped (lxc25dc796f779e)","Transmit Dropped (lxc2cf3504ea230)","Transmit Dropped (lxc2f20023e145d)","Transmit Dropped (lxc42de66ecdcc8)","Transmit Dropped (lxc53962ca4487f)","Transmit Dropped (lxc586756a19dbd)","Transmit Dropped (lxc6609bc973c6e)","Transmit Dropped (lxc8f825b75ba1b)","Transmit Dropped (lxc901c98c966b2)","Transmit Dropped (lxc970c5453f2c7)","Transmit Dropped (lxc9bf9c5e25fda)","Transmit Dropped (lxc9d9580e18417)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca3d1fbc08b7c)","Transmit Dropped (lxcaee2fab0754f)","Transmit Dropped (lxcb3f5b6163447)","Transmit Dropped (lxcbba06f29c914)","Transmit Dropped (lxcbeaf370766f1)","Transmit Dropped (lxccc10b9c35713)","Transmit Dropped (lxccd3f5d5c9dab)","Transmit Dropped (lxcd19ab656bbb2)","Transmit Dropped (lxcd4e1a68a8393)","Transmit Dropped (lxcf0be76b85bba)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxcbeaf370766f1)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)"
2023-03-22 03:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0,85.7,217,0,2.54,1.34,0.472,0.272,0.367,7.48,0.556,28.5,0,18.4,0.878,0.0722,1.47,0.967,0,3.77,2.83,1.22,0.333,3.86,0.567,2.58,3.94,0,0,0,1.21,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,83.0,285,0,2.83,1.57,0.522,0.433,0.244,9.27,0.989,29.7,0,19.5,1.07,0.0611,1.76,1.33,0,5.47,3.02,1.43,0.400,5.27,0.989,2.74,4.24,0,0,0,1.42,91.8,0
2023-03-22 03:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,0,68.3,214,0,2.69,1.34,0.439,0.300,0.350,7.55,0.539,24.3,0,20.0,1.01,0.0722,1.48,0.983,0,3.64,3.17,1.26,0.333,4.19,0.561,4.25,4.67,0,0,0,1.19,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,65.6,275,0,2.97,1.57,0.500,0.450,0.233,9.29,0.972,25.2,0,21.5,1.19,0.0611,1.74,1.33,0,5.52,3.31,1.49,0.400,5.49,0.989,4.45,4.85,0,0,0,1.41,64.4,0
2023-03-22 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,0,13.0,155,0,2.62,1.33,0.511,0.294,0.383,7.20,0.550,4.43,0,18.3,0.878,0.0778,1.52,0.967,0,3.73,2.92,1.24,0.333,4.15,0.561,0.100,3.32,0,0,0,1.23,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,10.9,180,0,2.92,1.56,0.544,0.444,0.256,8.99,0.983,5.27,0,19.6,1.06,0.0667,1.72,1.33,0,5.58,3.10,1.49,0.400,5.47,0.994,0.200,3.51,0,0,0,1.47,1.53,0
2023-03-22 04:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,12.3,149,0.00556,2.66,1.33,0.483,0.283,0.400,7.43,0.556,4.45,0,19.7,0.861,0.0722,1.50,0.950,0,3.68,2.97,1.25,0.333,4.11,0.550,0.100,3.39,0,0,0,1.24,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,10.8,175,0,3.04,1.57,0.522,0.439,0.267,9.17,0.994,5.29,0,21.1,1.06,0.0611,1.70,1.33,0,5.74,3.23,1.47,0.400,5.12,0.989,0.200,3.55,0,0,0,1.48,1.50,0.00556
2023-03-22 04:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,12.3,153,0.00556,2.57,1.31,0.467,0.272,0.367,7.39,0.544,4.48,0,19.9,0.822,0.0778,1.49,0.944,0,3.76,2.95,1.22,0.328,4.16,0.561,0.100,3.49,0,0,0,1.25,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,10.6,175,0,2.96,1.53,0.511,0.433,0.244,9.07,0.983,5.29,0,21.2,1.02,0.0667,1.68,1.34,0,5.57,3.27,1.44,0.394,5.45,1,0.200,3.62,0,0,0,1.46,1.50,0.00556
2023-03-22 04:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,12.0,148,0,2.54,1.33,0.500,0.294,0.383,7.35,0.556,4.43,0,18.3,0.872,0.0889,1.49,0.956,0,3.44,2.90,1.24,0.317,4.06,0.544,0.100,3.27,0,0,0,1.24,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,10.4,173,0,2.92,1.58,0.533,0.444,0.256,9.10,0.989,5.24,0,19.4,1.04,0.0722,1.70,1.33,0,5.37,3.16,1.46,0.383,5.12,0.989,0.200,3.49,0,0,0,1.47,1.53,0
2023-03-22 04:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,0,33.5,178,0,2.62,1.33,0.467,0.306,0.383,7.55,0.550,12.0,0,19.9,1.04,0.0611,1.51,0.944,0,3.67,2.93,1.24,0.317,3.97,0.550,1.94,3.97,0,0,0,1.26,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81,31.6,209,0,2.95,1.58,0.511,0.450,0.256,9.33,0.994,13.0,0,21.5,1.17,0.0556,1.69,1.32,0,5.58,3.19,1.47,0.383,4.87,0.989,2.09,4.22,0,0,0,1.47,24.4,0
2023-03-22 04:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80,0,12.0,152,0,2.71,1.35,0.467,0.294,0.383,7.21,0.550,4.39,0,18.7,0.878,0.0667,1.48,0.967,0.00556,3.73,2.96,1.24,0.328,3.93,0.567,0.100,3.32,0,0,0,1.23,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80,9.99,173,0,3.01,1.61,0.511,0.439,0.256,8.90,0.994,5.31,0.00556,19.9,1.04,0.0667,1.74,1.33,0,5.78,3.17,1.47,0.394,5.13,0.994,0.200,3.51,0.00556,0,0,1.46,1.49,0
2023-03-22 04:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,12.1,147,0,2.61,1.33,0.483,0.367,0.422,7.45,0.561,4.37,0,20.0,0.884,0.0778,1.51,0.972,0,3.62,2.95,1.22,0.333,3.89,0.567,0.100,3.45,0.00556,0,0,1.25,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,10.0,175,0,2.96,1.56,0.522,0.511,0.278,9.17,0.995,5.29,0,21.1,1.07,0.0722,1.67,1.33,0,5.72,3.20,1.46,0.400,5.41,0.995,0.200,3.66,0,0,0,1.48,1.52,0
2023-03-22 04:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,12.3,152,0,2.71,1.30,0.478,0.339,0.400,7.33,0.556,4.39,0,20.4,0.856,0.100,1.51,0.956,0,3.77,2.99,1.25,0.328,4.14,0.544,0.100,3.38,0,0,0,1.25,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,10.5,175,0,2.99,1.52,0.522,0.494,0.267,9.06,0.994,5.29,0,21.6,1.04,0.0889,1.68,1.32,0,5.64,3.25,1.48,0.394,5.37,0.978,0.200,3.68,0,0,0,1.46,1.50,0
2023-03-22 04:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,0,12.9,149,0,2.58,1.33,0.483,0.300,0.417,7.53,0.567,4.36,0,18.5,0.844,0.0667,1.49,0.911,0,3.49,2.89,1.26,0.317,3.79,0.556,0.100,3.28,0,0,0,1.23,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69,11.0,173,0,2.92,1.57,0.522,0.450,0.278,9.15,1,5.32,0,19.5,1.04,0.0611,1.70,1.30,0,5.48,3.17,1.49,0.383,5.18,0.989,0.200,3.51,0,0,0,1.46,1.49,0
2023-03-22 04:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01,0,34.8,176,0,2.51,1.32,0.461,0.300,0.400,7.61,0.539,11.9,0,19.6,1.02,0.0500,1.51,0.922,0,3.65,2.97,1.25,0.317,3.76,0.556,1.94,4.04,0,0,0,1.26,24.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01,32.5,207,0,2.92,1.56,0.511,0.450,0.267,9.29,0.989,13,0,21.0,1.19,0.0500,1.68,1.32,0,5.54,3.27,1.45,0.389,5.39,0.989,2.09,4.21,0,0,0.00556,1.49,24.6,0
2023-03-22 04:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0.00556,11.6,149,0,2.22,1.31,0.483,0.306,0.383,7.37,0.544,4.40,0,18.5,0.872,0.0722,1.53,0.956,0,3.94,2.59,1.26,0.317,3.62,0.572,0.100,3.30,0,0,0,1.27,1.41,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,3.84,10,172,0,2.91,1.53,0.522,0.450,0.256,9.01,0.983,5.30,0,19.6,1.04,0.0611,1.68,1.33,0,5.90,3.21,1.47,0.389,4.76,0.989,0.200,3.48,0,0,0.00556,1.51,1.59,0
2023-03-22 04:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,0.00556,11.6,142,0,1.93,1.29,0.467,0.306,0.367,7.55,0.544,4.37,0,19.8,0.883,0.0778,1.49,0.961,0,3.36,2.34,1.25,0.317,3.33,0.561,0.106,3.36,0,0,0,1.24,1.43,0.00556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,4.33,10.4,174,0,2.88,1.51,0.511,0.444,0.244,9.26,0.983,5.34,0,21.3,1.08,0.0667,1.72,1.34,0,5.27,3.21,1.48,0.383,4.38,0.983,0.206,3.56,0,0,0,1.44,1.58,0
2023-03-22 04:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,0,11.7,148,0,2.01,1.27,0.450,0.311,0.400,7.39,0.556,4.39,0,20.2,0.867,0.0722,1.52,0.967,0,3.52,2.26,1.27,0.317,3.32,0.572,0.106,3.43,0,0,0,1.23,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12,10.4,174,0,2.95,1.48,0.500,0.450,0.272,9.09,0.994,5.31,0,21.6,1.07,0.0722,1.71,1.34,0,5.44,3.12,1.53,0.383,4.80,1,0.206,3.62,0,0.00556,0,1.44,1.48,0
2023-03-22 04:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,0,12.1,146,0,1.79,1.33,0.472,0.289,0.367,7.51,0.550,4.40,0,17.8,0.861,0.0778,1.51,0.961,0,3.77,2.23,1.26,0.328,3.23,0.578,0.100,3.33,0,0,0,1.24,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,10.6,188,0,2.74,1.59,0.511,0.439,0.250,9.17,0.989,5.34,0,19.1,1.06,0.0722,1.74,1.34,0,5.97,3.04,1.51,0.394,4.86,1.01,0.200,3.54,0,0.00556,0,1.49,1.47,0
2023-03-22 04:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,0,34.6,171,0,1.94,1.34,0.450,0.294,0.400,7.60,0.544,11.9,0,19.3,1.01,0.0778,1.51,0.944,0,3.92,2.31,1.27,0.333,4.26,0.578,1.94,4.04,0,0,0,1.25,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,33.3,207,0,2.79,1.60,0.500,0.439,0.267,9.34,0.983,13.0,0,20.8,1.19,0.0667,1.71,1.33,0,5.77,3.13,1.49,0.400,5.44,1.01,2.09,4.29,0,0,0,1.48,24.5,0
2023-03-22 04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,0,12.1,150,0,1.93,1.32,0.483,0.283,0.383,7.34,0.561,4.41,0,18.1,0.872,0.0611,1.52,0.939,0,3.57,2.23,1.25,0.322,4.31,0.550,0.100,3.30,0,0,0,1.26,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,10.8,173,0,2.82,1.54,0.522,0.439,0.256,9.03,0.983,5.33,0,19.5,1.06,0.0556,1.69,1.33,0,5.76,3.11,1.48,0.389,5.15,0.989,0.200,3.47,0,0,0,1.49,1.56,0
