"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (enp1s0)","Receive Errors (lxc00b02f3908fd)","Receive Errors (lxc0e2771075e46)","Receive Errors (lxc138fa602f19f)","Receive Errors (lxc1e2a40cae5f0)","Receive Errors (lxc1eee36049311)","Receive Errors (lxc1f8ee7cb496e)","Receive Errors (lxc20efeaa95647)","Receive Errors (lxc3a8168be8fb2)","Receive Errors (lxc4c9782567f15)","Receive Errors (lxc4e6897478d09)","Receive Errors (lxc51cdd8ff1bad)","Receive Errors (lxc75a8ec1f1cf4)","Receive Errors (lxc798052b5689f)","Receive Errors (lxc878bb64d0384)","Receive Errors (lxc8ab2ea2d4458)","Receive Errors (lxc9b65d3feae75)","Receive Errors (lxc9f89014ebd36)","Receive Errors (lxc_health)","Receive Errors (lxca09c7476b2bb)","Receive Errors (lxca7dd72a275da)","Receive Errors (lxcacf2089d5184)","Receive Errors (lxcbd375acf295f)","Receive Errors (lxcc9469532d43c)","Receive Errors (lxcd07ed415f195)","Receive Errors (lxce2678e98ee06)","Receive Errors (lxce7062d29f75b)","Receive Errors (lxce7c28d678a8f)","Receive Errors (lxcfc36a1177bf4)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc00b02f3908fd)","Receive Total (lxc0e2771075e46)","Receive Total (lxc138fa602f19f)","Receive Total (lxc1e2a40cae5f0)","Receive Total (lxc1eee36049311)","Receive Total (lxc1f8ee7cb496e)","Receive Total (lxc20efeaa95647)","Receive Total (lxc3a8168be8fb2)","Receive Total (lxc4c9782567f15)","Receive Total (lxc4e6897478d09)","Receive Total (lxc51cdd8ff1bad)","Receive Total (lxc75a8ec1f1cf4)","Receive Total (lxc798052b5689f)","Receive Total (lxc878bb64d0384)","Receive Total (lxc8ab2ea2d4458)","Receive Total (lxc9b65d3feae75)","Receive Total (lxc9f89014ebd36)","Receive Total (lxc_health)","Receive Total (lxca09c7476b2bb)","Receive Total (lxca7dd72a275da)","Receive Total (lxcacf2089d5184)","Receive Total (lxcbd375acf295f)","Receive Total (lxcc9469532d43c)","Receive Total (lxcd07ed415f195)","Receive Total (lxce2678e98ee06)","Receive Total (lxce7062d29f75b)","Receive Total (lxce7c28d678a8f)","Receive Total (lxcfc36a1177bf4)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (enp1s0)","Transmit Errors (lxc00b02f3908fd)","Transmit Errors (lxc0e2771075e46)","Transmit Errors (lxc138fa602f19f)","Transmit Errors (lxc1e2a40cae5f0)","Transmit Errors (lxc1eee36049311)","Transmit Errors (lxc1f8ee7cb496e)","Transmit Errors (lxc20efeaa95647)","Transmit Errors (lxc3a8168be8fb2)","Transmit Errors (lxc4c9782567f15)","Transmit Errors (lxc4e6897478d09)","Transmit Errors (lxc51cdd8ff1bad)","Transmit Errors (lxc75a8ec1f1cf4)","Transmit Errors (lxc798052b5689f)","Transmit Errors (lxc878bb64d0384)","Transmit Errors (lxc8ab2ea2d4458)","Transmit Errors (lxc9b65d3feae75)","Transmit Errors (lxc9f89014ebd36)","Transmit Errors (lxc_health)","Transmit Errors (lxca09c7476b2bb)","Transmit Errors (lxca7dd72a275da)","Transmit Errors (lxcacf2089d5184)","Transmit Errors (lxcbd375acf295f)","Transmit Errors (lxcc9469532d43c)","Transmit Errors (lxcd07ed415f195)","Transmit Errors (lxce2678e98ee06)","Transmit Errors (lxce7062d29f75b)","Transmit Errors (lxce7c28d678a8f)","Transmit Errors (lxcfc36a1177bf4)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (enp1s0)","Receive Dropped (lxc00b02f3908fd)","Receive Dropped (lxc0e2771075e46)","Receive Dropped (lxc138fa602f19f)","Receive Dropped (lxc1e2a40cae5f0)","Receive Dropped (lxc1eee36049311)","Receive Dropped (lxc1f8ee7cb496e)","Receive Dropped (lxc20efeaa95647)","Receive Dropped (lxc3a8168be8fb2)","Receive Dropped (lxc4c9782567f15)","Receive Dropped (lxc4e6897478d09)","Receive Dropped (lxc51cdd8ff1bad)","Receive Dropped (lxc75a8ec1f1cf4)","Receive Dropped (lxc798052b5689f)","Receive Dropped (lxc878bb64d0384)","Receive Dropped (lxc8ab2ea2d4458)","Receive Dropped (lxc9b65d3feae75)","Receive Dropped (lxc9f89014ebd36)","Receive Dropped (lxc_health)","Receive Dropped (lxca09c7476b2bb)","Receive Dropped (lxca7dd72a275da)","Receive Dropped (lxcacf2089d5184)","Receive Dropped (lxcbd375acf295f)","Receive Dropped (lxcc9469532d43c)","Receive Dropped (lxcd07ed415f195)","Receive Dropped (lxce2678e98ee06)","Receive Dropped (lxce7062d29f75b)","Receive Dropped (lxce7c28d678a8f)","Receive Dropped (lxcfc36a1177bf4)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (enp1s0)","Transmit Dropped (lxc00b02f3908fd)","Transmit Dropped (lxc0e2771075e46)","Transmit Dropped (lxc138fa602f19f)","Transmit Dropped (lxc1e2a40cae5f0)","Transmit Dropped (lxc1eee36049311)","Transmit Dropped (lxc1f8ee7cb496e)","Transmit Dropped (lxc20efeaa95647)","Transmit Dropped (lxc3a8168be8fb2)","Transmit Dropped (lxc4c9782567f15)","Transmit Dropped (lxc4e6897478d09)","Transmit Dropped (lxc51cdd8ff1bad)","Transmit Dropped (lxc75a8ec1f1cf4)","Transmit Dropped (lxc798052b5689f)","Transmit Dropped (lxc878bb64d0384)","Transmit Dropped (lxc8ab2ea2d4458)","Transmit Dropped (lxc9b65d3feae75)","Transmit Dropped (lxc9f89014ebd36)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca09c7476b2bb)","Transmit Dropped (lxca7dd72a275da)","Transmit Dropped (lxcacf2089d5184)","Transmit Dropped (lxcbd375acf295f)","Transmit Dropped (lxcc9469532d43c)","Transmit Dropped (lxcd07ed415f195)","Transmit Dropped (lxce2678e98ee06)","Transmit Dropped (lxce7062d29f75b)","Transmit Dropped (lxce7c28d678a8f)","Transmit Dropped (lxcfc36a1177bf4)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc00b02f3908fd)","Transmit Total (lxc0e2771075e46)","Transmit Total (lxc138fa602f19f)","Transmit Total (lxc1e2a40cae5f0)","Transmit Total (lxc1eee36049311)","Transmit Total (lxc1f8ee7cb496e)","Transmit Total (lxc20efeaa95647)","Transmit Total (lxc3a8168be8fb2)","Transmit Total (lxc4c9782567f15)","Transmit Total (lxc4e6897478d09)","Transmit Total (lxc51cdd8ff1bad)","Transmit Total (lxc75a8ec1f1cf4)","Transmit Total (lxc798052b5689f)","Transmit Total (lxc878bb64d0384)","Transmit Total (lxc8ab2ea2d4458)","Transmit Total (lxc9b65d3feae75)","Transmit Total (lxc9f89014ebd36)","Transmit Total (lxc_health)","Transmit Total (lxca09c7476b2bb)","Transmit Total (lxca7dd72a275da)","Transmit Total (lxcacf2089d5184)","Transmit Total (lxcbd375acf295f)","Transmit Total (lxcc9469532d43c)","Transmit Total (lxcd07ed415f195)","Transmit Total (lxce2678e98ee06)","Transmit Total (lxce7062d29f75b)","Transmit Total (lxce7c28d678a8f)","Transmit Total (lxcfc36a1177bf4)"
2023-03-22 02:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883,0,17.3,151,1.43,0,0,15.5,9.32,9.02,0,3.06,0.383,0,0.256,3.27,0.278,0.267,22.7,0.0667,0,0.317,0.533,0.556,0,1.07,0.267,1.22,9.06,4.13,6.96,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883,12.1,106,2.87,0,0.00556,16.3,10.8,10.6,0,3.29,0.261,0,0.256,3.48,0.444,0.267,20.9,0.0667,0,0.383,0.983,0.983,0,1.16,0.317,1.42,13.2,4.41,7.93,1.01
2023-03-22 02:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900,0,15.8,151,1.44,0,0,15.4,9.69,9.81,0,3.12,0.350,0,0.244,3.24,0.683,0.267,22.5,0.0667,0,0.317,0.533,0.556,0,1.35,0,1.22,9.52,3.26,6.93,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900,11.4,109,2.87,0,0.00556,16.1,10.9,11.3,0,3.31,0.239,0,0.244,3.46,0.933,0.267,20.6,0.0667,0,0.383,0.983,0.983,0,1.44,0,1.41,13.0,3.47,7.92,1.01
2023-03-22 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,0,13.9,142,1.43,0,0,15.4,8.99,8.91,0,3.02,0.350,0,0.244,3.23,0.267,0.256,22.7,0.0667,0,0.328,0.539,0.544,0,1.12,0.0111,1.27,7.86,3.22,6.95,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750,9.87,102,2.86,0,0,16.2,10.4,10.4,0,3.26,0.233,0,0.244,3.45,0.433,0.256,20.6,0.0667,0,0.394,0.983,0.983,0,1.21,0.0111,1.44,11.1,3.49,7.93,1.02
2023-03-22 02:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,0,16.8,188,1.43,0,0,23.9,10.3,15.4,0,3,0.383,0,0.256,3.23,0.444,0.256,22.7,0.0667,0,0.333,0.539,0.539,0,1.06,0,1.24,9.51,3.20,7.04,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,11.5,122,2.87,0,0,26.6,11.6,17.1,0,3.24,0.256,0,0.256,3.48,0.606,0.256,20.1,0.0667,0,0.406,0.983,0.989,0,1.16,0,1.44,14.1,3.51,8.01,1.28
2023-03-22 02:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872,0,16.4,182,1.44,0,0,23.9,9.60,15.3,0,3.01,0.367,0,0.244,3.20,0.411,0.256,22.5,0.0667,0,0.333,0.539,0.544,0,1.04,0.267,1.25,8.27,4.13,7.06,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872,11.4,121,2.87,0,0,26.5,11.1,16.8,0,3.21,0.244,0,0.244,3.51,0.589,0.256,20.3,0.0667,0,0.406,0.989,0.989,0,1.18,0.311,1.44,12.4,4.43,8.03,1.22
2023-03-22 02:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956,0,18.6,174,1.44,0,0,15.6,9.97,15.4,0,3.07,0.383,0,0.256,3.18,0.378,0.233,22.3,0.0667,0,0.333,0.544,0.544,0.00556,1.05,0.267,1.24,9.15,4.11,7.11,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956,12.3,114,2.87,0,0,16.5,11.4,16.8,0,3.27,0.256,0,0.256,3.51,0.550,0.239,20.3,0.0667,0,0.400,0.994,0.983,0,1.19,0.311,1.44,14.4,4.43,8.06,1.23
2023-03-22 02:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939,0,14.7,145,1.44,0,0,14.5,9.11,8.76,0,2.90,0.383,0,0.256,3.18,0.278,0.233,22.5,0.0667,0,0.333,0.539,0.550,0,1.36,0,1.27,7.69,3.21,6.98,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939,9.81,102,2.87,0,0,15.5,10.6,10.1,0,3.04,0.256,0,0.256,3.53,0.450,0.233,20.2,0.0667,0,0.400,0.989,0.983,0,1.48,0,1.47,11.6,3.52,7.94,1.08
2023-03-22 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,0.00556,14.2,147,1.44,0,0,14.5,8.55,8.68,0,2.80,0.383,0,0.244,3.22,0.267,0.256,22.5,0.0667,0,0.322,0.544,0.544,0,1.57,0.0111,1.26,8.36,3.20,6.94,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.811,10.3,102,2.87,0,0,15.4,10.1,10.1,0,3.03,0.256,0,0.244,3.50,0.444,0.256,20.3,0.0667,0,0.389,0.989,0.983,0,2.84,0.0111,1.46,11.4,3.53,7.93,1.06
2023-03-22 02:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,0,15.4,158,1.43,0,0,14.5,9.12,8.79,0,2.87,0.383,0,0.244,3.26,0.306,0.267,22.6,0.0667,0,0.317,0.533,0.556,0,1.54,0,1.24,8.78,3.26,6.94,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733,10.7,102,2.87,0,0,15.5,10.7,10.1,0,3.04,0.256,0,0.244,3.43,0.472,0.267,19.8,0.0667,0,0.383,0.983,0.989,0,2.76,0,1.43,12.7,3.48,7.92,1.02
2023-03-22 02:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,14.8,145,1.44,0,0,14.1,8.66,8.64,0,2.80,0.367,0,0.233,3.22,0.267,0.256,22.7,0.0667,0.00556,0.317,0.528,0.556,0,1.06,0.267,1.20,7.77,4.13,6.97,0.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,10.8,101,2.87,0,0,15.4,10.2,10.1,0,2.95,0.244,0,0.233,3.51,0.433,0.256,19.9,0.0667,0,0.383,0.978,0.983,0.00556,1.20,0.311,1.40,10.8,4.47,7.94,0.978
2023-03-22 02:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783,0,17.4,148,1.44,0,0,14.3,9.07,8.56,0,2.86,0.383,0,0.256,3.20,0.267,0.244,22.9,0.0667,0,0.317,0.528,0.550,0,1.06,0.267,1.26,8.92,4.13,6.92,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783,12.0,104,2.88,0.00556,0,15.6,10.5,10.2,0,3.06,0.256,0,0.256,3.49,0.433,0.244,20.6,0.0667,0,0.383,0.978,0.978,0,1.19,0.311,1.44,13.3,4.44,7.91,1
2023-03-22 02:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,0,15.2,161,1.43,0,0,14.1,9.02,15.3,0,2.79,0.367,0,0.256,3.24,0.306,0.256,22.7,0.0667,0,0.317,0.539,0.556,0,1.36,0,1.23,8.26,3.21,6.94,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700,10.3,109,2.87,0.00556,0,15.1,10.5,17.6,0,3,0.244,0,0.256,3.47,0.461,0.256,20.4,0.0667,0,0.383,0.989,0.983,0,1.44,0,1.42,12.4,3.50,7.92,1.01
2023-03-22 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,0,15.2,162,1.44,0,0,14.4,8.65,15.4,0.00556,2.91,0.367,0,0.244,3.21,0.300,0.267,22.4,0.0667,0,0.317,0.550,0.550,0,1.12,0.0111,1.24,8.03,3.18,6.97,0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,9.97,107,2.87,0,0,15.4,10.1,17.7,0,3.08,0.244,0,0.244,3.53,0.456,0.267,19.8,0.0667,0,0.383,1.00,0.984,0,1.19,0.0111,1.43,12.4,3.53,7.95,1.02
2023-03-22 02:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933,0,13.4,145,1.43,0,0,14.7,8.98,8.56,0.00556,2.85,0.367,0.00556,0.244,3.21,0.267,0.256,22.8,0.0667,0,0.317,0.544,0.539,0,1.04,0,1.24,7.34,3.23,6.97,0.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933,9.23,100,2.87,0,0,15.7,10.5,10.2,0,3.06,0.244,0,0.244,3.52,0.433,0.256,20.5,0.0667,0,0.383,0.989,0.983,0,1.18,0,1.42,10.6,3.47,7.94,0.994
2023-03-22 02:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,0,15.1,147,1.44,0,0,14.3,8.67,8.64,0,2.81,0.333,0.00556,0.222,3.23,0.283,0.256,22.6,0.0667,0,0.317,0.539,0.544,0,1.06,0.267,1.26,7.41,4.11,6.94,0.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800,10.5,100,2.87,0,0,15.3,10.2,10.2,0,2.99,0.222,0,0.222,3.52,0.444,0.256,20.4,0.0667,0.00556,0.383,0.983,0.983,0,1.17,0.311,1.44,11.1,4.42,7.92,1.03
2023-03-22 02:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956,0,18.7,154,1.44,0,0,14.9,9.29,8.84,0,2.94,0.367,0,0.233,3.21,0.294,0.233,22.6,0.0667,0,0.317,0.550,0.539,0,1.08,0.267,1.21,9.38,4.08,6.94,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956,12.7,106,2.87,0,0,15.6,10.6,10.2,0,3.17,0.244,0,0.233,3.50,0.450,0.233,20.2,0.0667,0.00556,0.383,0.994,0.983,0,1.16,0.311,1.41,14.5,4.44,7.92,1.06
2023-03-22 02:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872,0,15.3,149,1.43,0,0,14.7,9.13,9.68,0,2.81,0.383,0,0.256,3.21,0.283,0.233,22.6,0.0667,0,0.317,0.539,0.556,0,1.36,0,1.25,8.65,3.24,6.99,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872,10.7,105,2.87,0,0,15.6,10.8,10.8,0,3.02,0.256,0,0.256,3.51,0.444,0.233,20.5,0.0667,0,0.383,0.989,0.983,0,1.47,0,1.43,12.3,3.47,7.96,1.01
2023-03-22 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,16.7,149,1.43,0,0,15.1,8.64,8.71,0,2.98,0.383,0,0.267,3.21,0.267,0.267,22.7,0.0667,0,0.317,0.533,0.544,0,1.11,0.0111,1.25,9.12,3.22,6.96,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,11.1,104,2.86,0,0,15.9,10.3,10.3,0,3.16,0.256,0,0.267,3.53,0.433,0.267,20.6,0.0667,0,0.383,0.983,0.989,0,1.21,0.0111,1.43,13.9,3.50,7.93,1
2023-03-22 02:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,13.7,145,1.43,0,0,15,9.25,8.82,0,2.99,0.400,0,0.267,3.22,0.289,0.272,22.7,0.0667,0,0.322,0.533,0.539,0,1.08,0.00556,1.27,7.21,3.22,6.92,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,9.09,101,2.85,0,0,15.8,10.7,10.4,0,3.19,0.267,0,0.267,3.47,0.450,0.267,20.4,0.0667,0,0.389,0.983,0.983,0,1.16,0.00556,1.44,11.0,3.48,7.91,1
2023-03-22 02:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806,0,14.6,144,1.43,0,0,14.0,8.72,8.58,0,2.81,0.422,0,0.267,3.21,0.306,0.233,22.6,0.0667,0,0.317,0.533,0.544,0,1.12,0.267,1.24,7.12,4.13,6.92,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806,10.3,100,2.86,0,0,15.0,10.2,10.1,0,2.98,0.278,0,0.267,3.49,0.461,0.233,20.2,0.0667,0,0.383,0.983,0.989,0,1.22,0.311,1.44,10.5,4.40,7.91,1.04
