"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc268c560a3d29)","Receive Errors (lxc39d1d5fa052a)","Receive Errors (lxc3a46fef5c813)","Receive Errors (lxc3ad9cbb4352f)","Receive Errors (lxc442f05982895)","Receive Errors (lxc51cd2dd49e13)","Receive Errors (lxc55c964d04b8e)","Receive Errors (lxc580112b30b7f)","Receive Errors (lxc6aa42b23db4d)","Receive Errors (lxc73b12dc2f375)","Receive Errors (lxc83ceabe3a6f7)","Receive Errors (lxc8ad75f642467)","Receive Errors (lxc92933a409dd2)","Receive Errors (lxc95785d49d9fe)","Receive Errors (lxc9b0e9102d58b)","Receive Errors (lxc_health)","Receive Errors (lxca029442a65db)","Receive Errors (lxca68de32826b8)","Receive Errors (lxcac1ac229cbb2)","Receive Errors (lxcc30c28f8b040)","Receive Errors (lxcce2065c01ec9)","Receive Errors (lxcd0a10efb1fdb)","Receive Errors (lxcd75551faa10f)","Receive Errors (lxce598f6b1d5df)","Receive Errors (lxced2a3cd1d2f1)","Receive Errors (lxcf4c13477a7e3)","Receive Errors (lxcfbd04c736a92)","Receive Errors (lxcfeaee36a1563)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc268c560a3d29)","Receive Total (lxc39d1d5fa052a)","Receive Total (lxc3a46fef5c813)","Receive Total (lxc3ad9cbb4352f)","Receive Total (lxc442f05982895)","Receive Total (lxc51cd2dd49e13)","Receive Total (lxc55c964d04b8e)","Receive Total (lxc580112b30b7f)","Receive Total (lxc6aa42b23db4d)","Receive Total (lxc73b12dc2f375)","Receive Total (lxc83ceabe3a6f7)","Receive Total (lxc8ad75f642467)","Receive Total (lxc92933a409dd2)","Receive Total (lxc95785d49d9fe)","Receive Total (lxc9b0e9102d58b)","Receive Total (lxc_health)","Receive Total (lxca029442a65db)","Receive Total (lxca68de32826b8)","Receive Total (lxcac1ac229cbb2)","Receive Total (lxcc30c28f8b040)","Receive Total (lxcce2065c01ec9)","Receive Total (lxcd0a10efb1fdb)","Receive Total (lxcd75551faa10f)","Receive Total (lxce598f6b1d5df)","Receive Total (lxced2a3cd1d2f1)","Receive Total (lxcf4c13477a7e3)","Receive Total (lxcfbd04c736a92)","Receive Total (lxcfeaee36a1563)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc268c560a3d29)","Transmit Errors (lxc39d1d5fa052a)","Transmit Errors (lxc3a46fef5c813)","Transmit Errors (lxc3ad9cbb4352f)","Transmit Errors (lxc442f05982895)","Transmit Errors (lxc51cd2dd49e13)","Transmit Errors (lxc55c964d04b8e)","Transmit Errors (lxc580112b30b7f)","Transmit Errors (lxc6aa42b23db4d)","Transmit Errors (lxc73b12dc2f375)","Transmit Errors (lxc83ceabe3a6f7)","Transmit Errors (lxc8ad75f642467)","Transmit Errors (lxc92933a409dd2)","Transmit Errors (lxc95785d49d9fe)","Transmit Errors (lxc9b0e9102d58b)","Transmit Errors (lxc_health)","Transmit Errors (lxca029442a65db)","Transmit Errors (lxca68de32826b8)","Transmit Errors (lxcac1ac229cbb2)","Transmit Errors (lxcc30c28f8b040)","Transmit Errors (lxcce2065c01ec9)","Transmit Errors (lxcd0a10efb1fdb)","Transmit Errors (lxcd75551faa10f)","Transmit Errors (lxce598f6b1d5df)","Transmit Errors (lxced2a3cd1d2f1)","Transmit Errors (lxcf4c13477a7e3)","Transmit Errors (lxcfbd04c736a92)","Transmit Errors (lxcfeaee36a1563)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc268c560a3d29)","Receive Dropped (lxc39d1d5fa052a)","Receive Dropped (lxc3a46fef5c813)","Receive Dropped (lxc3ad9cbb4352f)","Receive Dropped (lxc442f05982895)","Receive Dropped (lxc51cd2dd49e13)","Receive Dropped (lxc55c964d04b8e)","Receive Dropped (lxc580112b30b7f)","Receive Dropped (lxc6aa42b23db4d)","Receive Dropped (lxc73b12dc2f375)","Receive Dropped (lxc83ceabe3a6f7)","Receive Dropped (lxc8ad75f642467)","Receive Dropped (lxc92933a409dd2)","Receive Dropped (lxc95785d49d9fe)","Receive Dropped (lxc9b0e9102d58b)","Receive Dropped (lxc_health)","Receive Dropped (lxca029442a65db)","Receive Dropped (lxca68de32826b8)","Receive Dropped (lxcac1ac229cbb2)","Receive Dropped (lxcc30c28f8b040)","Receive Dropped (lxcce2065c01ec9)","Receive Dropped (lxcd0a10efb1fdb)","Receive Dropped (lxcd75551faa10f)","Receive Dropped (lxce598f6b1d5df)","Receive Dropped (lxced2a3cd1d2f1)","Receive Dropped (lxcf4c13477a7e3)","Receive Dropped (lxcfbd04c736a92)","Receive Dropped (lxcfeaee36a1563)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc268c560a3d29)","Transmit Dropped (lxc39d1d5fa052a)","Transmit Dropped (lxc3a46fef5c813)","Transmit Dropped (lxc3ad9cbb4352f)","Transmit Dropped (lxc442f05982895)","Transmit Dropped (lxc51cd2dd49e13)","Transmit Dropped (lxc55c964d04b8e)","Transmit Dropped (lxc580112b30b7f)","Transmit Dropped (lxc6aa42b23db4d)","Transmit Dropped (lxc73b12dc2f375)","Transmit Dropped (lxc83ceabe3a6f7)","Transmit Dropped (lxc8ad75f642467)","Transmit Dropped (lxc92933a409dd2)","Transmit Dropped (lxc95785d49d9fe)","Transmit Dropped (lxc9b0e9102d58b)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca029442a65db)","Transmit Dropped (lxca68de32826b8)","Transmit Dropped (lxcac1ac229cbb2)","Transmit Dropped (lxcc30c28f8b040)","Transmit Dropped (lxcce2065c01ec9)","Transmit Dropped (lxcd0a10efb1fdb)","Transmit Dropped (lxcd75551faa10f)","Transmit Dropped (lxce598f6b1d5df)","Transmit Dropped (lxced2a3cd1d2f1)","Transmit Dropped (lxcf4c13477a7e3)","Transmit Dropped (lxcfbd04c736a92)","Transmit Dropped (lxcfeaee36a1563)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc268c560a3d29)","Transmit Total (lxc39d1d5fa052a)","Transmit Total (lxc3a46fef5c813)","Transmit Total (lxc3ad9cbb4352f)","Transmit Total (lxc442f05982895)","Transmit Total (lxc51cd2dd49e13)","Transmit Total (lxc55c964d04b8e)","Transmit Total (lxc580112b30b7f)","Transmit Total (lxc6aa42b23db4d)","Transmit Total (lxc73b12dc2f375)","Transmit Total (lxc83ceabe3a6f7)","Transmit Total (lxc8ad75f642467)","Transmit Total (lxc92933a409dd2)","Transmit Total (lxc95785d49d9fe)","Transmit Total (lxc9b0e9102d58b)","Transmit Total (lxc_health)","Transmit Total (lxca029442a65db)","Transmit Total (lxca68de32826b8)","Transmit Total (lxcac1ac229cbb2)","Transmit Total (lxcc30c28f8b040)","Transmit Total (lxcce2065c01ec9)","Transmit Total (lxcd0a10efb1fdb)","Transmit Total (lxcd75551faa10f)","Transmit Total (lxce598f6b1d5df)","Transmit Total (lxced2a3cd1d2f1)","Transmit Total (lxcf4c13477a7e3)","Transmit Total (lxcfbd04c736a92)","Transmit Total (lxcfeaee36a1563)"
2023-03-11 13:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,14.8,90.2,0,0,0.250,0,2.36,0.467,10.6,19.4,0.422,0.533,4.22,0.250,0.539,3.33,0,0,0.344,2.56,12.1,1.03,6.86,1.22,6.24,0,0.0667,0,0.244,7.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,14.8,103,0,0.00556,0.244,0,3.11,0.428,11.7,22.5,0.339,0.983,4.34,0.244,0.989,3.34,0,0,0.411,2.87,13.3,1.06,7.84,1.42,5.70,0,0.0667,0,0.244,9.80,1
2023-03-11 13:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,15.0,92.7,0,0,0.261,0,2.37,0.406,11.8,19.8,0.422,0.544,4.22,0.261,0.539,3.33,0,0,0.339,2.22,12.2,0.956,6.88,1.18,6.18,0,0.0667,0,0.256,8.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,15.6,103,0,0.00556,0.256,0,3.07,0.400,11.9,22.9,0.339,0.989,4.32,0.256,0.994,3.35,0,0,0.406,3,13.4,1.06,7.85,1.37,6.12,0,0.0667,0,0.256,10.2,1.03
2023-03-11 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,7.20,84.0,0,0,0.256,0,2.41,0.522,12.3,20.1,0,0.550,3.33,0.256,0.544,3.33,0,0,0.333,2.42,4.50,0.961,6.93,1.22,6.87,0,0.0722,0,0.256,8.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,7.67,85.5,0,0,0.261,0,3.04,0.478,12.3,23.5,0,0.994,3.35,0.256,1,3.37,0,0,0.400,2.96,5.22,0.967,7.88,1.42,7.18,0,0.0722,0,0.256,10.1,1.03
2023-03-11 14:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,7.37,82.0,0,0,0.267,0,2.18,0.444,10.3,20.1,0,0.550,3.33,0.256,0.539,3.33,0,0,0.333,2.37,4.46,0.956,6.84,1.21,5.03,0,0.0833,0,0.267,7.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,7.95,84.7,0,0,0.272,0,3.13,0.417,10.4,23.3,0,1,3.36,0.256,0.989,3.37,0,0,0.400,2.98,5.21,0.967,7.82,1.41,5.13,0,0.0833,0,0.267,9.66,1.03
2023-03-11 14:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,7.47,81.3,0,0,0.233,0,2.26,0.439,10.5,19.7,0,0.539,3.33,0.222,0.544,3.33,0,0,0.333,2.38,4.47,0.839,6.88,1.22,4.93,0,0.0833,0,0.233,8.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,7.98,84.8,0,0,0.233,0,3,0.411,10.7,22.6,0,0.989,3.35,0.222,0.983,3.35,0,0,0.400,2.87,5.19,0.856,7.84,1.42,5.08,0,0.0833,0,0.233,10.1,1.01
2023-03-11 14:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,15.0,90.3,0,0,0.244,0,2.38,0.467,11.4,19.6,0.417,0.544,4.22,0.244,0.544,3.33,0,0,0.333,2.53,12.2,0.956,6.88,1.20,5.88,0,0.0889,0,0.244,7.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,15.0,103,0,0,0.244,0,3.22,0.428,11.5,22.6,0.333,0.989,4.32,0.244,0.983,3.34,0,0,0.400,3.08,13.4,0.983,7.84,1.40,6.17,0,0.0833,0,0.244,9.71,1.01
2023-03-11 14:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,16.1,92.3,0,0,0.244,0,2.18,0.422,14.4,20.0,0.417,0.550,4.22,0.244,0.550,3.33,0,0,0.333,2.38,12.2,0.839,6.94,1.22,6.76,0,0.0833,0.00556,0.244,8.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,17.2,109,0,0,0.244,0,3.18,0.400,13.3,23.0,0.333,0.989,4.33,0.250,0.983,3.37,0,0,0.400,3.14,13.4,0.850,7.92,1.41,7.13,0,0.0833,0.00556,0.244,10.3,1.02
2023-03-11 14:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,7.20,85.9,0,0,0.256,0,2.16,0.494,11.4,20.1,0,0.550,3.33,0.256,0.550,3.33,0,0.00556,0.339,2.28,4.50,0.894,6.93,1.20,6.02,0,0.0722,0,0.256,8.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,7.78,86.0,0,0,0.256,0,3.33,0.456,11.4,23.5,0,0.994,3.35,0.256,0.994,3.36,0,0,0.406,3.19,5.26,0.906,7.92,1.40,6.41,0,0.0722,0,0.256,10.4,1.01
2023-03-11 14:12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,7.65,84.7,0,0,0.233,0,2.30,0.450,11.5,20.0,0,0.533,3.33,0.222,0.550,3.33,0,0,0.339,2.27,4.50,0.955,6.85,1.23,5.91,0,0.0666,0,0.233,7.93,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.20,86.5,0,0,0.233,0,3.11,0.428,11.7,23.1,0,0.977,3.35,0.222,0.994,3.38,0,0,0.405,2.93,5.24,0.983,7.83,1.42,6.15,0,0.0666,0,0.233,9.70,1.01
2023-03-11 14:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,7.43,82.7,0,0,0.256,0,2.09,0.433,12.4,20.0,0,0.544,3.33,0.256,0.539,3.33,0,0,0.333,2.30,4.44,0.900,6.88,1.23,6.81,0,0.0667,0,0.256,8.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,8.04,84.5,0,0,0.256,0,2.95,0.422,12.4,22.9,0,0.978,3.35,0.256,0.983,3.35,0,0,0.400,2.89,5.28,0.917,7.84,1.42,7.02,0,0.0667,0,0.256,10.2,1.01
2023-03-11 14:16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,12.0,87.6,0,0,0.267,0,2.19,0.467,13.1,19.8,0,0.556,3.33,0.278,0.544,3.33,0,0,0.333,2.45,9.02,1.02,6.89,1.20,6.85,0,0.0667,0,0.267,7.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,13.0,98.8,0,0,0.267,0,3.22,0.433,12.5,22.7,0,0.989,3.35,0.278,0.994,3.35,0,0,0.400,3.15,9.97,1.04,7.86,1.40,7.22,0,0.0667,0,0.267,9.74,1
2023-03-11 14:18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,14.7,92.7,0,0,0.256,0,2.25,0.478,12.4,19.6,0.428,0.544,4.22,0.256,0.544,3.33,0,0,0.333,2.28,12.3,0.900,6.94,1.17,6.76,0,0.0667,0,0.256,8.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,15.1,102,0,0,0.256,0,3.09,0.444,12.3,22.6,0.333,0.989,4.37,0.256,0.994,3.36,0,0.00556,0.400,2.85,13.1,0.939,7.92,1.36,7.09,0,0.0667,0,0.256,10.2,1.01
2023-03-11 14:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,7,85.7,0,0,0.256,0,2.31,0.467,11.1,19.4,0,0.556,3.33,0.256,0.550,3.33,0,0,0.328,2.52,4.57,1.01,6.88,1.20,5.82,0,0.0667,0,0.256,8.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,7.58,85.1,0,0,0.256,0,3.15,0.428,11.2,23.1,0,1,3.36,0.256,1,3.36,0,0.00556,0.394,3,5.24,1.15,7.84,1.38,6.09,0,0.0667,0,0.256,10.2,1.01
2023-03-11 14:22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,0,7.32,82.1,0,0,0.256,0,2.56,0.422,12.5,20.2,0,0.556,3.33,0.256,0.539,3.33,0,0,0.317,2.79,4.54,0.956,6.85,1.18,6.73,0,0.0667,0,0.256,7.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622,8.21,86.1,0,0,0.256,0,3.17,0.394,12.2,23.5,0,0.994,3.34,0.256,0.989,3.34,0,0,0.383,2.92,5.22,1.01,7.83,1.37,7.17,0,0.0667,0,0.256,9.83,1
2023-03-11 14:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0,7.21,80.3,0,0,0.244,0,2.33,0.456,12.5,19.4,0,0.550,3.33,0.244,0.533,3.33,0,0,0.322,2.69,4.49,0.839,6.86,1.20,6.81,0,0.0667,0,0.244,8.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,8.01,84.2,0,0,0.244,0,2.98,0.417,12.2,22.4,0,0.994,3.33,0.244,0.983,3.33,0,0,0.389,2.83,5.27,0.883,7.83,1.40,7.21,0,0.0667,0,0.244,10.2,1.01
2023-03-11 14:26:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,12.2,87.5,0,0,0.233,0,2.17,0.417,13.8,19.3,0,0.556,3.32,0.244,0.539,3.33,0,0,0.328,2.38,7.96,0.889,6.88,1.22,6.82,0,0.0667,0,0.233,7.97,0.994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,12.5,101,0,0,0.233,0,3.12,0.406,13.6,22.6,0,0.989,3.36,0.244,0.989,3.35,0,0,0.394,3.02,9.04,0.911,7.84,1.41,7.24,0,0.0667,0,0.233,9.79,1.02
2023-03-11 14:28:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,15.1,94.0,0,0,0.233,0,2.44,0.483,12.6,21.1,0.417,0.561,4.22,0.233,0.550,3.33,0,0,0.333,2.65,12.2,0.922,6.94,1.23,6.89,0,0.0667,0,0.233,8.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,15.4,105,0,0,0.233,0,3.04,0.444,12.5,24.2,0.333,0.994,4.32,0.233,0.994,3.36,0,0,0.400,2.94,13.3,0.967,7.92,1.42,7.23,0,0.0667,0,0.233,10.4,1.02
2023-03-11 14:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,7.71,83.8,0,0,0.233,0,2.43,0.478,12.5,20.3,0,0.544,3.33,0.233,0.550,3.33,0,0,0.333,2.55,4.48,0.872,6.88,1.22,6.09,0,0.0666,0,0.233,8.30,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,8.79,89.4,0,0,0.233,0,3.05,0.439,12.0,23.5,0,0.989,3.35,0.233,1.000,3.35,0,0,0.400,2.95,5.26,0.900,7.84,1.41,6.32,0,0.0666,0,0.233,10.3,1.01
2023-03-11 14:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,0,7.54,83.0,0,0.00556,0.256,0,2.14,0.467,11.5,20.4,0,0.544,3.33,0.256,0.550,3.33,0,0,0.333,2.20,4.42,0.956,6.88,1.20,6.09,0,0.0667,0,0.256,7.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650,8.03,86.1,0,0,0.256,0,3.22,0.428,11.5,23.4,0,0.989,3.36,0.256,1,3.37,0,0,0.400,3.06,5.29,0.994,7.84,1.40,6.38,0,0.0667,0,0.256,9.83,1.01
2023-03-11 14:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,0,7.56,81.3,0,0,0.256,0,2.40,0.489,12.8,19.5,0,0.556,3.33,0.244,0.550,3.33,0,0,0.333,2.55,4.42,0.906,6.86,1.23,6.78,0,0.0667,0,0.256,8.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639,8.45,85.0,0,0,0.256,0,2.97,0.461,12.5,22.4,0,1,3.35,0.244,0.994,3.36,0,0,0.400,2.91,5.28,0.961,7.83,1.42,7.05,0,0.0667,0,0.256,10.1,1.01
