"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (enp1s0)","Transmit Total (lxc045e0df77a65)","Transmit Total (lxc04ba3655f7bb)","Transmit Total (lxc058f11ae84e2)","Transmit Total (lxc101aa30b6d42)","Transmit Total (lxc1055eece523d)","Transmit Total (lxc17545d6a2c13)","Transmit Total (lxc1b3ec4421f95)","Transmit Total (lxc1cde9a003cb8)","Transmit Total (lxc25dc796f779e)","Transmit Total (lxc2cf3504ea230)","Transmit Total (lxc2f20023e145d)","Transmit Total (lxc42de66ecdcc8)","Transmit Total (lxc53962ca4487f)","Transmit Total (lxc586756a19dbd)","Transmit Total (lxc6609bc973c6e)","Transmit Total (lxc8f825b75ba1b)","Transmit Total (lxc901c98c966b2)","Transmit Total (lxc970c5453f2c7)","Transmit Total (lxc9bf9c5e25fda)","Transmit Total (lxc9d9580e18417)","Transmit Total (lxc_health)","Transmit Total (lxca3d1fbc08b7c)","Transmit Total (lxcaee2fab0754f)","Transmit Total (lxcb3f5b6163447)","Transmit Total (lxcbba06f29c914)","Transmit Total (lxccc10b9c35713)","Transmit Total (lxccd3f5d5c9dab)","Transmit Total (lxcd19ab656bbb2)","Transmit Total (lxcd4e1a68a8393)","Transmit Total (lxcf0be76b85bba)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (enp1s0)","Receive Total (lxc045e0df77a65)","Receive Total (lxc04ba3655f7bb)","Receive Total (lxc058f11ae84e2)","Receive Total (lxc101aa30b6d42)","Receive Total (lxc1055eece523d)","Receive Total (lxc17545d6a2c13)","Receive Total (lxc1b3ec4421f95)","Receive Total (lxc1cde9a003cb8)","Receive Total (lxc25dc796f779e)","Receive Total (lxc2cf3504ea230)","Receive Total (lxc2f20023e145d)","Receive Total (lxc42de66ecdcc8)","Receive Total (lxc53962ca4487f)","Receive Total (lxc586756a19dbd)","Receive Total (lxc6609bc973c6e)","Receive Total (lxc8f825b75ba1b)","Receive Total (lxc901c98c966b2)","Receive Total (lxc970c5453f2c7)","Receive Total (lxc9bf9c5e25fda)","Receive Total (lxc9d9580e18417)","Receive Total (lxc_health)","Receive Total (lxca3d1fbc08b7c)","Receive Total (lxcaee2fab0754f)","Receive Total (lxcb3f5b6163447)","Receive Total (lxcbba06f29c914)","Receive Total (lxccc10b9c35713)","Receive Total (lxccd3f5d5c9dab)","Receive Total (lxcd19ab656bbb2)","Receive Total (lxcd4e1a68a8393)","Receive Total (lxcf0be76b85bba)"
2023-03-14 03:54:00,0,9594,35700,154145,0,1798,147,157,30.7,143,1856,2414,66.6,419,0,6909,80.2,3.93,147,88.2,0,17462,1815,140,32.0,1521,66.5,19,346,0,0,138,177,0,9594,0,17363,74705,0,164,34.2,88.2,20.4,34.2,2200,107,41,6284,0,1120,3679,4.32,135,67.3,0,17344,187,32.9,26.0,16370,42.1,38.5,426,0,0,32.9,584,0
2023-03-14 03:56:00,0,12360,36048,161634,0,1881,135,159,32.1,132,1969,2484,65.8,418,0,7018,81.5,3.27,147,88.0,0,17448,1890,146,31.6,1562,66.4,19,338,0,0,144,177,0,12360,0,20084,78045,0,197,31.6,90.1,23.4,31.6,2350,97.1,40.3,6287,0,1118,3693,3.27,135,68.0,0,17332,208,34.2,25.5,16381,42.1,38.5,410,0,0,34.2,583,0
2023-03-14 03:58:00,0,13579,36381,160644,0,1946,119,167,32.9,116,2018,1688,65.5,418,0.389,7142,121,4.30,145,88.2,0,17458,1959,135,31.6,1622,66.6,19,381,0,0,128,158,0,13579,0,21322,79682,0,194,27.7,107,23.8,27.7,2324,96.4,40.3,6289,0,1106,3760,4.72,131,67.3,0,17339,218,32.0,25.5,16398,42.1,38.5,483,0,0,30.3,571,0
2023-03-14 04:00:00,0,10233,38026,164755,0,1703,124,166,32.1,126,1788,1668,65.9,525,0,6714,81.6,4.17,147,88.0,0,17468,1730,124,31.6,1438,66.3,19,333,0,0,117,2641,0,10233,0,18212,75409,0,150,29.0,99.6,22.7,30.3,2190,90.8,40.3,8488,0,1140,3665,4.53,131,66.6,0,17334,187,29.0,25.5,16380,42.1,38.5,400,0,0,27.7,3308,0
2023-03-14 04:02:00,0,11112,59691,186242,0,1918,130,160,32.1,126,2002,1894,65.9,1719,0,7121,81.9,5.79,146,87.6,0,17448,1940,135,31.6,1589,65.8,375,385,0,0,128,21941,0,11112,0,21609,80735,0,152,30.3,91.7,21.9,30.3,2298,100,40.3,25781,0,1099,3733,6.56,134,66.9,0,17323,176,31.6,25.5,16346,40.6,669,493,0,0,30.3,24524,0
2023-03-14 04:04:00,0,10318,35713,178566,0,1782,119,158,32.1,116,1850,146,65.9,416,0,6800,80.5,5.55,147,87.8,0,17445,1792,123,31.6,1484,66.2,19.4,346,0,0.389,128,155,0,10318,0,18049,75733,0.389,157,27.6,89.9,21.9,27.6,2195,75.4,40.6,6284,0,1086,3679,6.38,133,66.2,0,17335,169,29.0,25.5,16361,41.4,38.5,426,0,0,30.3,575,0
2023-03-14 04:06:00,0,14489,36599,177547,0,2897,114,166,32.9,110,2011,218,67.2,415,0,7090,82.3,3.93,148,87.8,0,17458,1894,112,31.6,1583,66.2,19,337,0,0,111,173,0.389,14489,0,22220,82236,0,248,26.3,105,22.8,26.7,2594,71.7,42.1,6287,0,1133,3740,4.36,132,68.0,0,17331,201,26.3,25.5,16377,40.6,38.5,413,0,0,26.3,579,0
2023-03-14 04:08:00,0,21718,37252,297866,0,3991,130,939,1767,126,2252,295,66.7,418,0,23109,122,4.87,146,87.3,0,17454,2476,112,31.6,2031,67.3,19,377,0,0,116,182,0,21718,0,29434,98776,0,310,30.3,137,132,30.3,3439,78.4,41.4,6287,0,2427,3773,5.74,135,66.2,0,17334,235,26.3,25.5,16470,41.7,38.5,479,0.389,0,27.7,589,0
2023-03-14 04:10:00,0,9736,35444,152162,0.389,1739,124,167,33.9,132,1790,79.4,66.3,417,0,6812,83.3,4.17,149,87.6,0,17477,1760,135,31.6,1482,66.8,19,343,0,0,128,182,0,9736,0,17507,74817,0,198,29.0,96.5,21.3,31.6,2184,75.5,40.6,6287,0,1185,3695,4.67,134,67.7,0,17341,224,31.6,25.5,16385,42.1,38.5,417,0.389,0,30.3,585,0
2023-03-14 04:12:00,0,11926,59666,186604,0.389,1956,124,167,33.9,126,1998,288,66.3,1721,0,7196,80.0,5.37,150,87.9,0,17485,1976,129,31.6,1625,66.2,375,386,0,0,122,21887,0,11926,0,22444,82118,0,200,29.0,97.5,20.2,30.3,2287,75.4,41,25729,0,1158,3676,6.12,135,68.0,0,17340,227,30.3,25.5,16397,42.1,669,498,0,0,29.0,24430,0
2023-03-14 04:14:00,0,12503,35786,154119,0,1812,129,165,35.3,126,1858,147,66.5,422,0,6866,79.0,4.17,144,87.2,0,17458,1826,129,31.6,1522,66.0,19,348,0,0,122,172,0,12503,0,20246,77927,0,187,30.3,96.9,22.8,30.3,2197,75.8,41.4,6286,0,1102,3563,4.53,134,67.3,0,17339,209,30.3,25.5,16392,42.1,38.5,426,0,0,29.0,586,0
2023-03-14 04:16:00,0,12930,36081,158446,0,1867,124,166,34.9,121,1969,219,65.8,421,0,6988,80.7,5.72,147,85.7,0,17465,1885,124,31.6,1567,65.9,19,340,0,0,128,165,0,12930,0,20672,78420,0,147,34.3,105,23.0,29.0,2328,73.1,40.6,6282,0,1099,3686,6.09,132,64.7,0,17339,176,29.0,25.5,16358,42.8,38.5,411,0,0,30.7,585,0
2023-03-14 04:18:00,0,13834,36410,160701,0,1944,129,161,32.1,126,2018,810,65.7,421,0,7153,120,4.46,148,86.5,0,17466,1991,124,31.6,1624,66.1,19,366,0,0,117,163,0,13834,0,21591,79688,0,151,30.7,105,23.8,30.3,2331,93.3,40.6,6281,0,1120,3733,4.49,132,65.1,0,17345,202,29.0,25.5,16356,42.5,38.5,458,0,0,28.0,583,0
2023-03-14 04:20:00,0,10581,35457,156427,0,1726,130,161,31.5,127,1794,886,65.8,419,0,6713,79.3,3.27,148,87.7,0,17450,1741,129,31.6,1425,66.0,19,337,0,0,128,152,0,10581,0,18304,75220,0,167,30.3,98.3,22.1,30.3,2189,101,41.7,6281,0,1119,3671,3.27,133,67.3,0,17338,189,30.3,25.5,16345,41.4,38.5,409,0,0,30.3,573,0
2023-03-14 04:22:00,0,11375,59737,193146,0,1938,124,159,30.7,121,2001,579,66.9,1718,0,7165,78.0,5.46,147,87.7,0,17453,1944,129,31.6,1625,66.1,375,382,0,0,128,21969,0,11375,0,21885,81198,0,159,29.0,89.9,20.4,29.0,2303,86.6,42.5,25802,0,1118,3721,6.22,133,66.2,0,17337,175,30.3,25.5,16364,41.7,669,490,0,0,30.3,24528,0
2023-03-14 04:24:00,0,10749,48946,169614,0,1788,119,162,32.9,121,1846,147,66.2,1303,0,6907,81.3,4.17,145,87.7,0,17468,1804,118,31.6,1466,66.9,375,393,0,0,122,12170,0,10749,0,20272,78607,0,158,27.7,94.1,28.1,34.6,2192,76.2,41.7,17082,0,1087,3732,4.59,132,66.6,0,17344,184,27.7,25.5,16358,43.9,669,506,0,0,29.0,13772,0
2023-03-14 04:26:00,0,11562,36039,184928,0,1851,130,163,33.7,126,1954,228,65.8,418,0,7047,83.6,4.63,147,87.8,0,17466,1900,123,31.6,1558,66.6,19,348,0,0,121,178,0,11562,0,19292,77572,0,155,30.3,94.7,29.4,30.3,2311,77.7,42.1,6285,0,1152,3773,5.06,135,68.0,0,17337,203,34.0,25.5,16365,42.1,38.5,429,0,0,29.0,587,0
2023-03-14 04:28:00,0,11249,36307,186352,0,1940,136,163,31.5,132,2004,287,65.9,416,0,7135,122,6.64,147,87.9,0,17489,1955,135,32.0,1614,65.8,19,366,0,0,128,170,0,11249,0,18999,77571,0,165,31.6,101,21.7,31.6,2313,73.9,40.6,6284,0,1104,3788,6.68,133,67.7,0,17340,190,31.6,25.5,16374,41.4,38.9,456,0,0,35.3,575,0
2023-03-14 04:30:00,0,10242,35713,155107,0,1798,124,163,30.7,126,1854,147,65.8,418,0,6807,82.1,5.81,148,87.9,0,17477,1806,124,31.6,1476,66.0,19,345,0.389,0,127,174,0,10242,0,17986,75374,0,181,29.0,101,20.4,30.3,2201,75.5,40.6,6283,0,1084,3688,5.85,133,68.0,0,17344,190,29.0,25.5,16357,41,38.5,426,0,0,30.3,579,0
2023-03-14 04:32:00,0,10544,59378,186344,0,1862,124,161,33.7,120,1949,220,66.9,1720,0,7026,78.5,4.07,148,87.5,0,17467,1891,129,31.6,1543,67.0,375,390,0,0,122,21900,0,10544,0,21049,80031,0,150,29.0,93.8,29.2,29.0,2306,73.1,41.5,25718,0,1089,3639,9.63,140,67.7,0,17353,185,30.3,25.5,16352,42.1,669,499,0,0,29.0,24444,0
2023-03-14 04:34:00,0,11357,59118,180051,0,1788,136,156,32.9,126,1862,147,66.1,1720,0,6813,80.2,3.70,147,87.5,0,17494,1811,129,31.6,1506,66.7,375,391,0,0,128,21874,0,11357,0,21881,80624,0,168,31.6,94.7,22.9,30.3,2210,76.6,41,25716,0,1120,3656,4.07,133,67.7,0,17360,200,30.3,25.5,16371,42.2,669,497,0,0,30.3,24432,0
2023-03-14 04:36:00,0,13445,35834,158780,0,1791,130,151,31.5,126,1902,151,66.7,422,0,6853,79.9,3.70,147,87.6,0,17459,1799,140,31.6,1482,66.3,19,347,0,0,133,169,0,13445,0,21172,78913,0,193,30.3,90.3,21.0,30.3,2335,76.9,41.7,6285,0,1109,3700,4.07,132,68.0,0.389,17342,216,32.9,25.5,16365,41.8,38.5,433,0,0,31.6,582,0
2023-03-14 04:38:00,0,12999,36351,165225,0,1947,130,160,32.9,126,2027,288,67.8,419,0,7261,119,4.30,144,87.5,0,17448,1954,135,31.6,1624,66.8,19,366,0,0,128,178,0,12999,0,20743,79338,0,201,30.3,98.1,23.3,30.3,2339,75.0,41.8,6286,0,1123,3632,4.69,133,67.7,0.389,17344,220,31.6,25.5,16381,42.1,38.5,466,0,0,30.3,581,0
2023-03-14 04:40:00,0.389,10891,35726,155405,0,1799,124,164,32.1,126,1861,365,66.5,417,0,6872,80.7,4.30,147,87.8,0,17457,1821,128,31.6,1510,66.6,19,345,0,0,128,170,0,10891,0.389,18635,76214,0,202,29.0,102,22.3,30.3,2209,84.8,42.5,6287,0,1126,3619,4.73,135,68.1,0,17343,231,30.3,25.5,16388,41.4,38.5,426,0,0,30.3,572,0
2023-03-14 04:42:00,0.389,11692,53257,179974,0,1894,136,164,32.8,137,1950,229,65.8,1127,0,7092,80.9,3.37,144,87.5,0,17454,1914,135,31.6,1622,66.4,19,345,0,0,133,16683,0,11692,0.389,21112,79947,0,200,31.6,97.0,22.3,32.9,2307,76.6,41.4,20949,0,1140,3739,3.37,135,67.7,0,17352,231,31.6,25.5,16393,41.8,38.5,427,0,0,31.6,18678,0
2023-03-14 04:44:00,0,11503,59281,192461,0,1936,141,160,31.5,132,1965,2598,65.9,1724,0,7118,82.7,5.81,143,87.1,0.389,17456,1947,135,31.6,1645,66.1,375,385,0,0,139,21628,0,11503,0,22023,81569,0,202,32.9,91.8,21.3,31.6,2212,114,40.6,25459,0,1118,3769,12.1,133,65.5,0,17353,207,31.6,25.5,16375,40.6,669,498,0,0,32.9,24125,0
2023-03-14 04:46:00,0,13449,35564,167175,0,1734,129,161,32.9,132,1823,2352,66.2,422,0,6732,81.3,3.94,144,86.7,0,17463,1803,129,31.6,1450,66.3,19,363,0,0,133,188,0,13449,0,21187,78905,0,187,30.3,93.7,23.2,31.6,2319,101,40.6,6286,0.389,1056,3700,4.64,134,66.6,0,17339,237,30.3,25.5,16359,41,38.5,465,0,0.389,31.6,589,0
2023-03-14 04:48:00,0,15122,36382,160957,0,1946,136,164,30.7,132,2006,288,65.8,421,0,7209,123,3.27,145,87.4,0,17463,1974,129,31.6,1590,66.3,19,354,0,0,128,164,0,15122,0,22828,81301,0,196,31.6,103,20.4,31.6,2313,74.6,40.3,6285,0,1149,3756,3.27,134,66.9,0,17342,227,30.3,25.5,16370,41.4,38.5,442,0,0,30.3,582,0
2023-03-14 04:50:00,0,11557,35739,153337,0,1794,130,163,32.9,126,1869,150,66.1,421,0,6840,82.5,4.17,145,86.9,0,17469,1804,135,31.6,1483,66.5,19,342,0,0,128,150,0,11557,0,19271,76777,0,195,30.3,95.4,22.7,30.3,2208,83.6,40.6,6282,0,1133,3705,4.59,136,65.8,0,17341,221,31.6,25.5,16389,40.7,38.5,417,0,0,30.3,570,0
2023-03-14 04:52:00,0,11795,37615,187327,0,1893,124,159,31.5,121,1958,228,66.7,487,0,7100,80.2,5.80,144,85.7,0,17472,1908,135,31.6,1607,66.4,19,359,0,0,133,1684,0,11795,0,19709,78496,0,205,29.0,90.3,21.0,29.0,2302,77.3,41.7,7635,0,1104,3716,6.56,132,64.4,0,17331,226,31.6,25.5,16389,41.4,38.5,444,0,0,31.6,2261,0
2023-03-14 04:54:00,0,12576,59718,207433,0,1944,130,161,32.9,126,1980,288,67.5,1718,0,7165,79.7,5.80,145,86.5,0,17463,1964,134,31.6,1632,65.5,375,374,0,0,127,21980,0,12576,0,23081,83128,0,204,30.3,93.4,23.5,30.3,2197,73.1,42.5,25829,0,1109,3731,6.94,133,65.8,0,17329,229,31.6,25.5,16377,41,669,471,0,0,30.3,24556,0.389
2023-03-14 04:56:00,0,11495,35508,155500,0,1736,124,166,32.1,115,1846,1475,66.4,420,0,6738,79.5,5.13,146,87.6,0,17453,1762,129,31.6,1460,65.9,19,347,0,0,122,154,0,11495,0,19238,76594,0,193,29.0,105,21.8,27.7,2328,91.0,41.0,6286,0,1125,3685,5.95,134,66.6,0,17339,223,30.3,25.5,16367,40.6,38.5,430,0,0,29.0,583,0.389
2023-03-14 04:58:00,0,11699,36319,160464,0,1943,124,162,31.5,121,2016,3279,66.5,420,0,7201,120,4.40,145,87.5,0,17457,1963,118,31.6,1642,66.0,19,371,0,0,116,170,0,11699,0,19454,77713,0,197,29.0,99.0,22.1,29.0,2337,119,41.8,6283,0,1157,3770,4.77,133,66.2,0,17338,228,28.0,25.5,16387,42.1,38.5,474,0,0,27.7,588,0
2023-03-14 05:00:00,0,11097,35704,155865,0,1800,124,162,31.5,126,1856,1724,66.6,422,0.389,6857,83.0,3.13,142,87.8,0,17468,1816,135,31.8,1530,65.8,19,328,0,0,122,178,0,11097,0,18838,76464,0,195,29.0,95.0,21.4,30.3,2203,93.8,41.4,6280,0,1110,3728,3.13,133,66.2,0,17344,221,32.0,25.7,16379,41.0,38.5,391,0,0,29.0,578,0
2023-03-14 05:02:00,0,12617,36075,161686,0,1907,119,164,32.7,116,1954,227,66.1,419,0.389,7065,80.0,4.43,144,87.7,0,17462,1928,129,32.3,1572,66.1,19.4,346,0,0,128,180,0,12617,0,20337,78483,0,206,27.7,96.9,22.2,27.7,2311,77.3,40.7,6285,0,1129,3732,4.82,134,66.2,0,17342,228,30.3,26.2,16380,41,38.5,428,0,0,30.3,581,0
2023-03-14 05:04:00,0,12099,59567,182970,0,1967,118,163,31.5,109,1970,287,65.8,1724,0,7139,79.9,4.67,146,87.5,0,17466,1982,124,32.3,1635,65.9,375,372,0,0.389,122,21799,0,12099,0,22605,82153,0,205,32.6,96.5,21.3,26.3,2200,73.9,40.3,25647,0,1132,3663,5.09,137,66.6,0,17345,222,29.0,26.2,16379,41,669,473,0,0,29.0,24364,0
2023-03-14 05:06:00,0,12998,35530,157543,0,1743,119,162,32.1,126,1836,78.7,66.2,419,0,6815,80.6,5.71,145,87.5,0,17456,1764,124,31.8,1452,65.8,19,339,0,0.389,122,154,0,12998,0,20724,78452,0,191,27.7,105,22.3,30.3,2326,74.4,40.6,6289,0,1140,3699,6.49,137,66.6,0,17345,221,29.0,25.7,16382,40.6,38.5,420,0,0,29.0,579,0
2023-03-14 05:08:00,0,13188,36364,164948,0,1964,124,164,30.7,121,2038,295,66.3,418,0,7250,120,3.27,144,87.7,0,17463,1984,124,31.6,1603,65.8,19,380,0,0,122,165,0,13188,0,20932,79563,0,211,29.0,109,20.1,29.0,2348,78.4,40.6,6286,0,1157,3680,3.27,134,66.6,0,17344,235,29.0,25.5,16378,41,38.5,487,0,0,29.0,585,0
2023-03-14 05:10:00,0,10482,35703,156042,0,1812,119,161,31.5,116,1855,356,66.1,421,0,6894,81.7,5.70,142,87.7,0,17460,1834,124,31.6,1527,65.8,19,330,0,0,122,157,0,10482,0,18231,75866,0.389,199,27.7,100,21.4,28.0,2198,81.4,41.4,6287,0,1130,3642,6.51,135,66.2,0,17338,226,29.0,25.5,16378,41,38.5,401,0,0,29.0,576,0
2023-03-14 05:12:00,0,11050,36014,159481,0,1886,125,159,32.9,121,1946,227,66.2,418,0,7092,83.2,4.07,145,88.1,0,17453,1906,124,31.6,1579,65.8,19,345,0,0,122,161,0.389,11050,0,18784,76901,0,190,29.0,90.0,28.1,33.9,2296,76.2,41.4,6287,0,1185,3741,4.43,135,66.9,0,17335,220,29.0,25.5,16396,40.4,38.5,428,0,0,29.0,577,0
2023-03-14 05:14:00,0,11494,59729,182980,0.389,1955,130,167,30.7,121,1977,807,66.2,1719,0,7164,79.6,4.07,145,88,0,17450,1966,118,31.6,1647,65.8,376,389,0,0,122,22001,0,11494,0,22007,81517,0,214,30.7,101,20.1,29.0,2206,93.0,41,25842,0,1154,3617,4.43,133,66.9,0,17336,223,32.6,25.5,16389,40.6,669,499,0.389,0,29.4,24553,0
2023-03-14 05:16:00,0,10454,48158,171259,0,1750,130,164,30.7,126,1844,581,66.0,1278,0,6787,78.5,4.77,144,87.8,0,17469,1765,123,31.6,1461,65.7,376,384,0,0,121,11642,0,10454,0,19933,78251,0,219,30.3,97.3,19.7,30.3,2336,83.3,40.3,16624,0,1158,3646,5.16,140,66.9,0,17341,225,29.0,25.5,16373,41.7,669,493,0,0,33.9,13200,0
2023-03-14 05:18:00,0,10487,36052,185010,0,1879,130,163,32.9,126,1966,227,66.6,420,0,7072,118,5.43,145,87.6,0,17453,1903,124,31.6,1564,66.3,19,371,0,0,122,176,0,10487,0,18235,76848,0,188,30.3,102,29.3,30.3,2342,77.3,41,6285,0,1128,3739,6.25,140,66.2,0,17338,222,29.0,25.5,16386,42.1,38.5,474,0,0,33.9,588,0
2023-03-14 05:20:00,0,10046,35692,178504,0,1800,124,159,32.9,116,1868,430,66.1,417,0,6902,81.0,2.77,143,86.8,0,17456,1815,129,31.8,1542,66.3,19,329,0,0,127,172,0,10046,0,17803,75940,0,193,29.0,96.6,22.9,27.7,2207,82.2,40.6,6287,0,1131,3635,2.77,134,65.5,0,17342,210,30.3,25.7,16395,41.7,38.5,400,0,0,30.3,582,0
2023-03-14 05:22:00,0,10624,35830,161546,0,1904,129,163,31.5,126,1938,227,66.3,415,0,7107,79.5,4.53,143,87,0,17449,1921,124,32.3,1597,65.8,19,344,0,0,128,174,0,10624,0,18368,76244,0,211,30.3,95.2,21.0,30.3,2302,76.6,41,6288,0,1142,3633,4.90,135,65.5,0,17344,232,29.0,26.2,16397,40.6,38.5,429,0,0,30.3,577,0
2023-03-14 05:24:00,0,11564,59823,184948,0,1948,130,159,30.7,132,1980,294,66.5,1718,0,7221,80.1,5.72,142,87.5,0,17480,1981,135,32.7,1652,66.2,375,391,0,0,133,21887,0,11564,0,22113,81622,0,196,30.3,92.2,19.7,31.6,2199,76.9,41.7,25733,0,1167,3738,11.3,135,66.2,0,17345,230,31.6,26.2,16576,40.6,669,507,0,0,31.6,24453,0
2023-03-14 05:26:00,0,13646,59358,184832,0,1797,141,163,34.3,137,1906,138,65.9,1720,0,6875,78.9,6.19,143,87.6,0,17478,1814,141,32.7,1533,66.3,375,384,0,0,133,21886,0,13646,0,24180,83406,0,188,32.9,95.4,24.6,32.9,2331,70.6,41,25732,0,1121,3761,11.8,136,66.2,0,17353,209,32.9,26.2,16569,41,669,503,0,0,31.6,24454,0
2023-03-14 05:28:00,0,14091,36102,160329,0,1934,130,161,59.2,126,1965,228,66.3,418,0,7130,119,5,144,86.7,0,17477,1931,135,32.3,1623,66.4,19,371,0.389,0,133,155,0,14091,0,21861,80279,0,225,30.3,94.7,66.5,30.3,2336,77.7,41.4,6284,0,1170,3707,5.49,136,65.1,0,17355,228,31.6,26.2,16397,41,38.5,474,0,0,31.6,581,0
2023-03-14 05:30:00,0,12138,36001,156759,0,1909,130,160,33.3,126,1921,224,66.4,420,0,7074,82.2,5.33,142,86.1,0,17466,1918,134,32.0,1560,66.3,19.0,340,0.389,0,127,153,0,12138,0,19851,77824,0,219,30.3,97.3,21.7,30.3,2204,76.6,41.0,6286,0,1184,3696,11.7,135,64.7,0,17344,239,31.6,26.0,16388,41.0,38.5,425,0,0,30.3,580,0
2023-03-14 05:32:00,0,11066,35476,155695,0,1731,130,161,30.7,126,1819,68.8,65.7,419,0,6769,79.6,5.10,142,87.5,0,17458,1756,135,31.6,1464,66.0,19,329,0,0,133,154,0,11066,0,18801,76361,0,193,30.3,93.9,20.1,30.3,2293,68.4,40.3,6283,0,1147,3616,11.4,136,66.2,0,17350,231,31.6,25.5,16382,40.3,38.5,410,0,0,31.6,585,0
2023-03-14 05:34:00,0,11636,57020,180016,0,1957,130,166,32.7,132,1976,1888,66.5,1268,0,7187,79.8,3.93,142,87.9,0,17460,1969,129,31.6,1639,66.0,19,343,0,0,128,20091,0,11636,0,21372,80524,0,200,30.3,98.6,22.2,31.6,2223,101,41,23994,0,1135,3656,4.36,135,66.6,0.389,17347,217,30.3,25.5,16380,40.7,38.5,426,0,0,30.3,22401,0
2023-03-14 05:36:00,0,12645,59035,184741,0,1811,129,161,32.9,126,1896,138,67.2,1719,0,6945,81.9,3.73,143,88.1,0,17461,1833,135,31.6,1507,66.7,375,386,0,0,133,21829,0,12645,0,23140,82290,0,198,30.3,94.3,23.1,30.3,2319,70.6,41.8,25657,0,1148,3733,3.73,135,67.3,0,17341,225,31.6,25.5,16381,41.4,669,501,0,0,31.6,24325,0
2023-03-14 05:38:00,0.389,13545,36097,187726,0,1889,136,162,30.7,132,1963,227,66.3,421,0,7144,119,5.47,142,87.9,0,17471,1914,135,31.6,1568,66.9,19,369,0,0,128,180,0,13545,0.389,21291,80321,0,208,31.6,102,20.8,31.6,2338,76.6,40.7,6282,0,1162,3703,5.14,135,65.9,0,17337,242,31.6,25.5,16389,41.5,38.5,470,0,0,30.3,590,0
2023-03-14 05:40:00,0,13423,36301,181114,0,1954,130,160,32.1,126,1978,295,66.0,422,0,7193,80.9,4.17,141,88.3,0,17474,1968,140,31.6,1622,66.4,19,349,0,0,133,157,0,13423,0,21168,80068,0,206,30.3,97.1,22.3,30.3,2201,78.8,41.4,6280,0,1142,3635,4.55,135,65.8,0,17335,229,32.9,25.5,16391,41.5,38.5,436,0,0,31.6,579,0
2023-03-14 05:42:00,0,11952,35503,168377,0,1737,130,163,32.9,126,1836,69.9,65.8,421,0,6778,79.4,4.30,142,88.3,0,17479,1770,129,31.6,1452,66.0,19,327,0,0,133,155,0,11952,0,19692,77353,0,187,30.3,95.3,23.1,30.3,2308,69.5,40.6,6279,0,1128,3685,4.73,136,65.9,0,17347,218,30.3,25.5,16394,40.6,38.5,402,0,0,31.6,575,0
2023-03-14 05:44:00,0,11376,41216,164888,0,1965,124,163,30.7,126,1973,2566,65.3,620,0,7206,80.2,4.67,143,87.8,0,17482,1982,128,31.6,1624,66.0,19,344,0,0,121,4922,0,11376,0,19602,78014,0,208,29.0,96.0,19.7,30.3,2207,103,40.3,10523,0,1175,3656,5.04,135,66.2,0,17342,233,30.3,25.5,16385,41.4,38.5,427,0,0,29.0,5804,0
2023-03-14 05:46:00,0,11677,59165,183318,0,1814,124,159,32.9,120,1877,2417,65.7,1719,0,6889,80.3,5.13,141,87.7,0,17475,1882,129,31.6,1484,66.0,375,420,0,0,128,21919,0,11677,0,22198,81404,0,201,29.0,90.4,22.4,29.0,2306,100,41,25760,0,1132,3640,5.51,134,66.2,0,17332,248,30.3,25.5,16373,40.6,669,562,0,0,30.3,24475,0
2023-03-14 05:48:00,0,11635,36030,159554,0,1899,119,163,32.1,121,1949,221,65.5,420,0,7084,119,5,142,87.8,0.389,17468,1904,118,31.6,1570,66.9,19,358,0,0,121,171,0,11635,0,19382,77534,0,201,27.7,101,21.8,29.0,2307,79.8,41,6284,0,1144,3655,5.39,137,66.2,0,17338,216,27.7,25.5,16379,41,38.5,450,0,0.389,29.0,585,0
2023-03-14 05:50:00,0,11985,36270,156720,0,1950,141,161,32.2,137,1983,297,66.3,419,0,7185,81.0,6.17,142,87.9,0.389,17458,1973,129,31.6,1645,66.8,19,349,0,0,128,172,0,11985,0,19734,77892,0,199,32.9,99.0,21.4,32.9,2223,85.1,41.8,6283,0.389,1161,3665,6.96,137,66.2,0,17339,220,30.3,25.5,16391,41.5,38.5,435,0,0.389,30.3,580,0
2023-03-14 05:52:00,0,10957,35485,159285,0,1726,136,161,31.5,132,1831,287,66.3,421,0,6806,80.2,5.81,143,87.7,0,17464,1760,135,31.6,1455,66.3,19,334,0,0,139,175,0,10957,0,18695,76311,0,183,36.5,94.0,21.6,31.6,2306,79.6,40.6,6285,0.389,1127,3669,6.59,135,66.2,0,17344,231,31.6,25.5,16377,41.7,38.5,412,0,0,32.9,584,0.389
2023-03-14 05:54:00,0,11713,36248,160987,0,1968,124,161,32.1,121,1968,295,66.2,422,0,7206,80.3,4.77,143,87.5,0,17453,1972,129,31.6,1657,65.9,19,340,0,0,128,164,0,11713,0,19463,77743,0,216,33.9,99.9,22.3,29.0,2200,78.4,41,6287,0,1115,3669,5.16,135,66.2,0,17332,221,30.3,25.5,16379,40.6,38.5,418,0,0,30.3,585,0.389
