"Time","alertmanager-rancher-monitoring-alertmanager-0","carts-764fc55cb5-28vx2","carts-db-b8857f897-7p4xn","catalogue-64499f4dc4-zwhjl","catalogue-db-5b6696d9bd-fbb5s","cert-manager-85f7c4c4b8-cdjxb","cert-manager-cainjector-7656fbb787-pkv8n","cert-manager-webhook-797b5db9c6-hhdgx","cilium-hks2q","cilium-lnk87","cilium-operator-d7fc69fd7-f2msg","cilium-xsrc2","coredns-7b5bbc6644-tpp2m","csi-attacher-54dfc6cdf4-2d2sn","csi-attacher-54dfc6cdf4-9nwjl","csi-attacher-54dfc6cdf4-m58tc","csi-provisioner-7544d7867c-8h99q","csi-provisioner-7544d7867c-fdqx9","csi-provisioner-7544d7867c-jmgt2","csi-resizer-59fc8b7895-66tql","csi-resizer-59fc8b7895-k8fz9","csi-resizer-59fc8b7895-s45wt","csi-snapshotter-69f4795cf8-68mkk","csi-snapshotter-69f4795cf8-brzk9","csi-snapshotter-69f4795cf8-lp65b","deathstar-6cf8dd5457-jgbrm","deathstar-6cf8dd5457-vmvfq","engine-image-ei-881c42db-dq56c","engine-image-ei-881c42db-gp65l","engine-image-ei-881c42db-sflls","fleet-agent-59557c8896-7lp6n","fleet-controller-6f8f94fffb-wcgt6","front-end-5c6fdd77d7-q2jtq","gitjob-766b5f678d-4rrlp","grafana-67b5cf6bdd-bbv8c","hubble-relay-6565cf56c6-52kkq","hubble-ui-64bd8dcbf5-7x4nn","instance-manager-e-40c0f7f8","instance-manager-e-6b83fa90","instance-manager-e-a461837b","instance-manager-r-10aaabb9","instance-manager-r-8266b245","instance-manager-r-f7a5bf94","local-path-provisioner-687d6d7765-dblqm","longhorn-admission-webhook-5bc44d4c9c-ffgx6","longhorn-admission-webhook-5bc44d4c9c-hvw2b","longhorn-conversion-webhook-595c45975-h7lhl","longhorn-conversion-webhook-595c45975-nk4bs","longhorn-csi-plugin-lc9ss","longhorn-csi-plugin-w6s4p","longhorn-csi-plugin-zc8xs","longhorn-driver-deployer-86487c7d89-d2mwr","longhorn-manager-mqctm","longhorn-manager-sfh8w","longhorn-manager-tmf5v","longhorn-ui-6588b76644-wdhzj","metrics-server-667586758d-9bmlb","orders-846cc4998f-d2dbw","orders-db-64cf56d65-8wpxb","payment-7f8c55ccdb-r6ssj","prometheus-678fcbcfb7-7jkrz","prometheus-rancher-monitoring-prometheus-0","pushprox-k3s-server-client-5xvrv","pushprox-k3s-server-client-kqnvf","pushprox-k3s-server-client-tmr89","pushprox-k3s-server-proxy-575bb76848-wfk24","queue-master-7f97ddc64c-ggs74","rabbitmq-6d4b4d589f-2vrzz","rancher-747786585f-8dkk4","rancher-747786585f-ckbfh","rancher-747786585f-fj5hc","rancher-monitoring-grafana-68576c5cfc-ptnxf","rancher-monitoring-kube-state-metrics-7798b97f8-528sn","rancher-monitoring-operator-7f84c87bfc-swdnn","rancher-monitoring-prometheus-adapter-d7f6d6b87-t8wwr","rancher-monitoring-prometheus-node-exporter-8bj82","rancher-monitoring-prometheus-node-exporter-bmktd","rancher-monitoring-prometheus-node-exporter-bq4nv","rancher-webhook-555dd59d4c-lsjlj","session-db-74fb9d6f76-87cd7","shipping-748699d84b-5jw4t","svclb-traefik-72825b3b-d5nvs","svclb-traefik-72825b3b-j6q8w","svclb-traefik-72825b3b-lqlx5","tiefighter","traefik-64b96ccbcd-64qtj","ubuntu","user-665b475d67-fhr6l","user-db-847ddd8676-twtdk","xwing"
2023-03-16 18:56:00,20332544,327213056,68358144,4198400,217042944,38289408,64577536,10387456,261353472,259530752,24043520,265551872,20770816,8228864,9531392,8245248,12783616,9011200,8970240,8921088,11812864,9105408,10014720,8716288,8384512,8462336,8376320,18157568,17838080,18251776,60678144,50114560,69107712,38588416,70455296,13348864,9625600,6615040,6696960,6602752,4788224,4796416,4849664,7606272,66527232,69111808,41807872,43962368,14909440,14594048,14950400,10625024,54820864,52117504,51331072,2621440,20643840,293384192,67809280,3944448,261767168,1551544320,6799360,6569984,7225344,8093696,271327232,89006080,712089600,885854208,813694976,116858880,16297984,34521088,657588224,12099584,11378688,11689984,53514240,2662400,293068800,610304,606208,618496,286720,48619520,62177280,5443584,33263616,278528
2023-03-16 18:58:00,20226048,327213056,68435968,4198400,217042944,38293504,64577536,10387456,261386240,261836800,24043520,263864320,20799488,8228864,9535488,8245248,12783616,9015296,8970240,8921088,11698176,9105408,10014720,8716288,8384512,8462336,8376320,18157568,17874944,18251776,60682240,50118656,68722688,38588416,67125248,13348864,9625600,6615040,6701056,6606848,4788224,4796416,4849664,7606272,66535424,69238784,41807872,43966464,14909440,14594048,14946304,10625024,54820864,52252672,51331072,2621440,20475904,293384192,67940352,3944448,261971968,1490309120,6627328,6569984,7282688,7716864,271327232,89006080,735817728,885854208,813699072,113700864,16306176,34525184,633298944,11624448,11620352,13053952,53514240,2658304,293068800,610304,606208,618496,286720,43704320,62177280,5439488,33263616,278528
2023-03-16 19:00:00,19390464,327213056,68435968,4194304,217042944,38289408,64577536,10387456,261304320,261697536,24039424,265392128,20975616,8228864,9531392,8245248,12783616,9011200,8970240,8921088,11698176,9105408,10014720,8716288,8384512,8462336,8376320,18153472,17842176,18251776,60485632,50118656,69136384,38588416,66838528,13348864,9625600,6615040,6701056,6602752,4919296,4796416,4849664,7606272,66531328,69111808,41807872,43962368,14909440,14594048,14946304,10625024,54820864,52121600,51326976,2621440,20672512,293384192,67809280,3944448,261996544,1593733120,6938624,6569984,7249920,8056832,271323136,89001984,714080256,885985280,813690880,115564544,16310272,35618816,650100736,11714560,11202560,11735040,53514240,2789376,293068800,610304,606208,618496,286720,43704320,62177280,5443584,33267712,278528
2023-03-16 19:02:00,18792448,327213056,68444160,4206592,217042944,38289408,64577536,10387456,259129344,260812800,24039424,265527296,20987904,8228864,9531392,8245248,12783616,9011200,8974336,8921088,11698176,9105408,10014720,8716288,8384512,8462336,8376320,18157568,17838080,18280448,60485632,50114560,69697536,38588416,70144000,13348864,9625600,6615040,6696960,6602752,4792320,4792320,4849664,7606272,66535424,69111808,41803776,43962368,14909440,14594048,14946304,10625024,54824960,52158464,51331072,2621440,21110784,293384192,67940352,3956736,271028224,1360433152,6803456,6905856,7372800,7626752,271323136,89001984,734003200,886292480,813703168,114376704,16310272,36360192,665206784,11288576,11849728,12767232,53514240,2658304,293068800,610304,606208,618496,286720,42323968,62177280,5443584,33263616,278528
2023-03-16 19:04:00,20312064,327213056,68575232,4210688,217042944,38289408,64577536,10391552,260145152,258887680,24043520,265695232,19750912,8228864,9531392,8245248,12783616,9011200,8970240,8921088,11698176,9105408,10014720,8716288,8384512,8462336,8376320,18157568,17862656,18251776,60485632,50114560,69292032,38588416,72347648,13348864,9625600,6615040,6696960,6602752,4788224,4796416,4849664,7606272,66531328,69115904,41807872,43966464,14909440,14589952,14950400,10625024,54820864,52117504,51326976,2621440,20955136,293384192,67940352,3956736,272883712,1355751424,6447104,6782976,7315456,8019968,271323136,89001984,712671232,886288384,813686784,114642944,16306176,36360192,660979712,11640832,14352384,11816960,53514240,2658304,293068800,610304,606208,618496,286720,52490240,62177280,5443584,33267712,278528
2023-03-16 19:06:00,20320256,327221248,68677632,4210688,217042944,38289408,64577536,10387456,258093056,258990080,24043520,268210176,20561920,8228864,9531392,8249344,12783616,9011200,8970240,8921088,11698176,9105408,10014720,8716288,8384512,8462336,8376320,18153472,17842176,18251776,60485632,49852416,69443584,38588416,66318336,13217792,9625600,6615040,6696960,6602752,4788224,4796416,4849664,7606272,66535424,69107712,41803776,43962368,14909440,14589952,14950400,10625024,54816768,52117504,51331072,2621440,20430848,293384192,67813376,3956736,268759040,1486872576,6742016,6496256,7282688,7614464,271323136,89006080,713121792,886288384,813690880,114814976,16306176,36360192,662261760,11755520,11702272,15876096,53514240,2658304,293068800,610304,606208,618496,286720,53174272,62177280,5451776,33259520,278528
2023-03-16 19:08:00,20320256,327221248,68677632,4214784,217042944,38289408,64577536,10387456,259149824,257249280,24051712,268218368,20967424,8228864,9621504,8245248,12783616,9011200,8970240,8921088,11698176,9105408,10014720,8716288,8384512,8462336,8376320,18157568,17842176,18251776,76021760,50638848,69222400,38588416,66338816,13217792,9625600,6615040,6701056,6602752,4788224,4796416,4849664,7606272,66531328,69107712,41807872,43966464,14909440,14589952,14950400,10625024,54820864,52121600,51331072,2621440,20713472,293384192,67809280,3952640,282025984,1200545792,6438912,6586368,7290880,7495680,271327232,89006080,752586752,886284288,813690880,113410048,16306176,35692544,632049664,11763712,11501568,11636736,53514240,2658304,293068800,610304,606208,618496,286720,49487872,62177280,5447680,33263616,278528
2023-03-16 19:10:00,20398080,327221248,68677632,4210688,217042944,39100416,64577536,10387456,258351104,259145728,24047616,263622656,20975616,8228864,9728000,8245248,12783616,9011200,8970240,8921088,11714560,9105408,10018816,8720384,8384512,8462336,8376320,18190336,17838080,18255872,95961088,50053120,69148672,38719488,66187264,13385728,9625600,6615040,6705152,6602752,4788224,4792320,4849664,7606272,66535424,68984832,41807872,43962368,14909440,14589952,14946304,10625024,54820864,52121600,51331072,2621440,21307392,293384192,67813376,3952640,279683072,1398218752,6438912,6512640,7233536,7553024,271323136,89001984,716546048,886284288,813694976,114647040,16306176,35700736,644775936,11993088,11390976,11440128,53432320,2662400,293068800,610304,606208,618496,286720,47525888,62177280,5443584,33263616,278528
2023-03-16 19:12:00,20402176,327221248,68677632,4141056,217042944,37265408,64577536,10387456,258863104,260005888,24043520,263192576,20754432,8228864,9797632,8245248,12783616,9011200,8970240,8921088,11780096,9105408,10014720,8716288,8384512,8462336,8376320,18157568,17838080,18251776,58118144,50053120,70074368,38588416,69304320,13381632,9625600,6615040,6696960,6606848,4788224,4796416,4849664,7606272,66535424,68988928,41807872,43962368,14909440,14589952,14950400,10625024,54824960,52121600,51326976,2621440,21364736,293384192,67940352,3952640,266870784,1170591744,6520832,6537216,7241728,7503872,271323136,89001984,741994496,886288384,813686784,114782208,16302080,35692544,655015936,11984896,11546624,11243520,53432320,2658304,293068800,610304,606208,618496,286720,43601920,62177280,5455872,33263616,278528
2023-03-16 19:14:00,20426752,327221248,68681728,4141056,217042944,37507072,64577536,10412032,261898240,258605056,24047616,262410240,20090880,8155136,9703424,8245248,12783616,9011200,8970240,8921088,11804672,9105408,10014720,8720384,8384512,8462336,8376320,18153472,17838080,18251776,58474496,50049024,70057984,38588416,67137536,13381632,9625600,6615040,6701056,6602752,4788224,4792320,4849664,7606272,66531328,68984832,41807872,43962368,14909440,14589952,14950400,10625024,54820864,52121600,51331072,2621440,20402176,293384192,67813376,3952640,268279808,1294737408,6561792,6602752,7225344,8306688,271323136,89014272,712929280,886288384,813686784,115032064,16302080,35676160,651235328,11079680,11456512,11534336,53432320,2789376,293068800,610304,606208,618496,286720,43601920,62177280,5443584,33263616,278528
2023-03-16 19:16:00,20430848,327221248,68812800,4227072,217042944,38866944,64577536,10424320,261976064,257798144,24043520,262979584,19554304,8155136,9621504,8245248,12783616,9011200,8970240,8921088,11665408,9105408,10014720,8716288,8384512,8462336,8376320,18157568,17838080,18251776,59441152,50049024,71225344,38588416,70799360,13377536,9625600,6610944,6701056,6602752,4788224,4796416,4984832,7606272,66527232,68988928,41803776,43962368,14909440,14589952,14950400,10625024,54816768,52121600,51331072,2621440,20516864,293384192,67944448,3952640,269611008,1156960256,6561792,6602752,7372800,7897088,271327232,89001984,713707520,886284288,813690880,114315264,16306176,36339712,708112384,11444224,10977280,11661312,53432320,2789376,293068800,610304,606208,618496,286720,53907456,62177280,5443584,33263616,278528
2023-03-16 19:18:00,20426752,327221248,68681728,4268032,217042944,38342656,64577536,10465280,258813952,260980736,24043520,264065024,19955712,8155136,9621504,8245248,12783616,9011200,8970240,8921088,11726848,9105408,10014720,8716288,8388608,8462336,8376320,18157568,17838080,18251776,60616704,50049024,71614464,38588416,67080192,13381632,9625600,6610944,6701056,6602752,4788224,4796416,4849664,7606272,66535424,68988928,41807872,43962368,14909440,14589952,14950400,10625024,54824960,52121600,51331072,2621440,20901888,293384192,67813376,3952640,272072704,1087664128,6606848,6553600,7266304,7585792,271323136,89001984,736976896,886284288,813821952,114380800,16302080,36339712,620896256,11427840,11718656,11653120,53432320,2658304,293068800,610304,606208,618496,286720,49643520,62177280,5447680,33263616,278528
2023-03-16 19:20:00,20439040,327221248,68681728,4272128,217042944,38694912,64577536,10465280,258498560,261005312,24047616,264462336,20570112,8155136,9695232,8245248,12783616,9011200,8970240,8921088,11739136,9105408,10014720,8716288,8384512,8462336,8376320,18157568,17838080,18251776,60583936,50053120,72159232,38588416,70090752,13377536,9625600,6615040,6701056,6602752,4788224,4796416,4849664,7606272,66535424,68984832,41807872,43962368,14909440,14589952,14950400,10625024,54820864,52121600,51331072,2621440,20971520,293384192,67813376,3919872,275722240,1502769152,6651904,6602752,7258112,7565312,271323136,89018368,710504448,886288384,813694976,114716672,16310272,36347904,652140544,13090816,11710464,11788288,53432320,2789376,293068800,610304,606208,618496,286720,43745280,62177280,5447680,33263616,278528
2023-03-16 19:22:00,20439040,327221248,68681728,4231168,217042944,38305792,64577536,10465280,260177920,258990080,24043520,265166848,20979712,8155136,9728000,8245248,12783616,9011200,8970240,8921088,11739136,9105408,10018816,8716288,8384512,8462336,8376320,18157568,17838080,18251776,60612608,50638848,72364032,38588416,68911104,13381632,9625600,6615040,6696960,6602752,4788224,4796416,4849664,7606272,66527232,68984832,41807872,43962368,14909440,14589952,14950400,10629120,54820864,52121600,51331072,2621440,21696512,293384192,67809280,3919872,276262912,1154945024,6742016,6602752,7233536,7503872,271323136,89001984,758738944,886284288,813686784,115404800,16310272,35012608,648892416,13438976,11481088,11673600,53432320,2789376,293068800,610304,606208,618496,286720,43745280,62177280,5447680,33263616,278528
2023-03-16 19:24:00,19386368,327221248,68812800,4128768,217042944,38625280,64577536,10342400,260415488,259276800,22872064,265863168,21008384,8155136,9859072,8245248,12783616,9011200,8970240,8921088,11739136,9105408,10014720,8716288,8384512,8462336,8376320,18157568,17838080,18251776,60612608,50638848,73351168,38588416,67706880,13410304,9625600,6615040,6696960,6602752,4788224,4796416,4849664,7606272,66531328,68988928,41807872,43962368,14909440,14589952,14950400,10629120,54820864,52121600,51331072,2621440,21221376,293384192,67809280,3923968,276828160,1344614400,6746112,6602752,7299072,8351744,271327232,89001984,713080832,886288384,813690880,113946624,16310272,35680256,657534976,11804672,11079680,12001280,53432320,2658304,293068800,610304,606208,618496,286720,43421696,62177280,5447680,33263616,278528
2023-03-16 19:26:00,19492864,327221248,68685824,4177920,217042944,38658048,64577536,10338304,260546560,257454080,24719360,260870144,21008384,8155136,9719808,8245248,12783616,9011200,8970240,8921088,11739136,9105408,10018816,8716288,8384512,8462336,8376320,18157568,17842176,18251776,60616704,50114560,74584064,38588416,69885952,13410304,9625600,6615040,6696960,6602752,4788224,4796416,4849664,7606272,66527232,68984832,41807872,43962368,14909440,14589952,14950400,10629120,54816768,52121600,51335168,2621440,20533248,293384192,67809280,3919872,265572352,1371054080,6844416,6471680,7331840,7790592,271327232,89001984,713703424,886419456,813690880,113414144,16355328,36339712,630845440,11739136,12529664,11644928,53432320,2789376,293068800,610304,606208,618496,286720,52228096,62177280,5386240,33263616,278528
2023-03-16 19:28:00,19562496,327221248,68689920,4210688,217042944,38305792,64577536,10338304,260448256,257462272,24829952,261341184,20357120,8155136,9719808,8245248,12783616,9011200,8974336,8921088,11837440,9105408,10018816,8716288,8384512,8462336,8376320,18153472,17838080,18251776,60616704,50114560,75718656,38588416,69459968,13414400,9625600,6615040,6696960,6602752,4788224,4796416,4849664,7606272,66527232,68988928,41807872,43962368,14909440,14589952,14950400,10629120,54824960,52121600,51335168,2621440,20389888,293384192,67805184,3919872,267522048,1342914560,6737920,6504448,7487488,7532544,271323136,89001984,737693696,886284288,813686784,115191808,16355328,36339712,673628160,11952128,11210752,11776000,53432320,2658304,293068800,610304,606208,618496,286720,49856512,62177280,5390336,33263616,278528
2023-03-16 19:30:00,18726912,327221248,68685824,4214784,217042944,39555072,64577536,10338304,260444160,259690496,24174592,261877760,21020672,8155136,9596928,8245248,12783616,9011200,8970240,8921088,11722752,9105408,10014720,8716288,8392704,8462336,8376320,18157568,17842176,18251776,81121280,49983488,75759616,38588416,67670016,13410304,9625600,6610944,6696960,6602752,4788224,4792320,4849664,7606272,66539520,68988928,41807872,43962368,14909440,14589952,14950400,10629120,54816768,52117504,51331072,2621440,21725184,293384192,67805184,3919872,267743232,1509359616,6885376,6529024,7307264,7700480,271323136,89018368,708837376,886292480,813694976,113377280,16355328,36339712,657268736,12587008,11337728,14290944,53432320,2658304,293068800,610304,606208,618496,286720,48353280,62177280,5390336,33263616,278528
2023-03-16 19:32:00,18788352,327221248,68685824,4210688,217042944,37330944,64577536,10342400,261091328,260345856,24793088,259432448,19992576,8155136,9596928,8245248,12783616,9011200,8970240,8921088,11755520,9105408,10014720,8716288,8392704,8462336,8376320,18153472,17838080,18251776,58998784,49983488,76017664,38588416,71000064,13414400,9625600,6615040,6701056,6602752,4788224,4796416,4849664,7606272,66535424,68984832,41807872,43962368,14909440,14589952,14946304,10629120,54816768,52117504,51335168,2621440,21385216,293384192,67801088,3923968,278269952,1460477952,6795264,6447104,7249920,8019968,271327232,89014272,741535744,886288384,813694976,114884608,16351232,36343808,626405376,11698176,11448320,11653120,53432320,2789376,293068800,610304,606208,618496,286720,43442176,62177280,5431296,33271808,278528
2023-03-16 19:34:00,19607552,327221248,68689920,4210688,217042944,37433344,64577536,10338304,261591040,259035136,24739840,261115904,20967424,8155136,9596928,8245248,12787712,9011200,8970240,8921088,11788288,9105408,10014720,8720384,8392704,8462336,8376320,18153472,17838080,18251776,58953728,49983488,76410880,38588416,68907008,13414400,9625600,6615040,6696960,6602752,4796416,4796416,4849664,7606272,66539520,68984832,41803776,43962368,14909440,14589952,14946304,10629120,54824960,52121600,51335168,2621440,20754432,293384192,67801088,3919872,267202560,1394130944,6656000,6569984,7290880,7737344,271323136,89010176,710074368,886288384,813694976,113541120,16359424,35016704,659369984,12312576,11042816,12513280,53432320,2658304,293068800,610304,606208,618496,286720,43446272,62177280,5443584,33394688,278528
2023-03-16 19:36:00,20463616,327221248,68685824,4210688,217042944,37433344,64577536,10338304,258650112,260751360,24281088,264675328,21020672,8155136,9596928,8245248,12783616,9011200,8970240,8921088,11788288,9105408,10014720,8716288,8392704,8462336,8376320,18157568,17842176,18251776,59162624,49991680,68063232,38588416,68067328,13414400,9625600,6615040,6701056,6602752,4792320,4796416,4849664,7606272,66539520,68988928,41807872,43962368,14909440,14594048,14946304,10629120,54824960,52121600,51335168,2621440,21000192,293384192,67731456,3923968,262078464,1194942464,6844416,6569984,7249920,7725056,271327232,89006080,711622656,886292480,813694976,116019200,16355328,35012608,660983808,12091392,11096064,12697600,53432320,2658304,293068800,610304,606208,618496,286720,52981760,62177280,5447680,33263616,278528
2023-03-16 19:38:00,18632704,327221248,68685824,4210688,217042944,38100992,64577536,10338304,258117632,262889472,24285184,264626176,20013056,8155136,9596928,8245248,12783616,9011200,8970240,8921088,11788288,9105408,10014720,8716288,8392704,8462336,8376320,18165760,17854464,18255872,66392064,50638848,67936256,38588416,69517312,13410304,9625600,6615040,6701056,6602752,4788224,4796416,4849664,7606272,66535424,68984832,41803776,43962368,14913536,14594048,14946304,10629120,54824960,52248576,51466240,2621440,20750336,293384192,67936256,3923968,275820544,1318412288,6737920,6504448,7397376,7528448,271327232,89010176,750985216,886284288,813694976,114561024,16359424,35102720,662654976,11911168,11276288,12533760,53432320,2658304,293068800,610304,606208,618496,286720,50827264,62177280,5402624,33267712,278528
2023-03-16 19:40:00,20221952,327221248,68685824,4214784,217042944,38764544,64577536,10338304,261042176,260034560,24281088,264777728,20058112,8155136,9596928,8245248,12783616,9011200,8970240,8921088,11788288,9105408,10014720,8716288,8392704,8462336,8376320,18153472,17838080,18251776,60428288,50049024,68374528,38592512,67530752,13414400,9625600,6615040,6701056,6602752,4788224,4796416,4849664,7606272,66535424,68984832,41807872,43962368,14909440,14594048,14950400,10629120,54820864,52121600,51331072,2621440,20881408,293384192,67809280,3944448,270049280,1382010880,6955008,6488064,7274496,7602176,271323136,89001984,704708608,886546432,813686784,113328128,16216064,36388864,686555136,12206080,12304384,11325440,53358592,2658304,293068800,610304,606208,618496,286720,43040768,62177280,5402624,33386496,278528
2023-03-16 19:42:00,20312064,327221248,68685824,4186112,217042944,37388288,64577536,10338304,261242880,257081344,24088576,264937472,20172800,8155136,9601024,8245248,12783616,9142272,8970240,8921088,11788288,9105408,10018816,8716288,8392704,8462336,8376320,18153472,17838080,18255872,60424192,50053120,67817472,38588416,65662976,13414400,9625600,6610944,6696960,6602752,4788224,4796416,4849664,7606272,66539520,68988928,41803776,43962368,14909440,14589952,14946304,10629120,54820864,52121600,51335168,2621440,21626880,293384192,67809280,3948544,268320768,1155690496,6955008,6586368,7307264,7749632,271327232,89001984,741838848,886288384,813694976,116043776,16216064,37191680,632856576,11771904,11513856,11300864,53358592,2658304,293068800,610304,606208,618496,286720,43122688,62177280,5398528,33267712,278528
2023-03-16 19:44:00,19681280,327221248,68689920,4161536,217042944,38105088,64577536,10338304,261242880,260521984,24104960,265027584,19230720,8155136,9596928,8245248,12787712,9011200,8970240,8921088,11788288,9105408,10018816,8716288,8392704,8462336,8376320,18153472,17838080,18255872,60424192,50049024,67735552,38588416,66437120,13410304,9625600,6610944,6701056,6602752,4788224,4796416,4849664,7606272,66539520,68984832,41807872,43962368,14909440,14589952,14946304,10629120,54824960,52117504,51335168,2621440,21536768,293388288,67358720,3944448,277573632,1535541248,6799360,6504448,7249920,7782400,271323136,89001984,713637888,886288384,813694976,115130368,16216064,36372480,645996544,12869632,12713984,11104256,53358592,2658304,293068800,610304,606208,618496,286720,43122688,62177280,5406720,33267712,278528
