"Time","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc13a306010214)","Transmit Total (lxc1c3395913bae)","Transmit Total (lxc2543b9c9ec41)","Transmit Total (lxc2568b56bcea7)","Transmit Total (lxc28528e2b302e)","Transmit Total (lxc306dffa018f2)","Transmit Total (lxc30b94e1d81cc)","Transmit Total (lxc33647fb8eab1)","Transmit Total (lxc58db09516916)","Transmit Total (lxc7084b74d5d49)","Transmit Total (lxc767056ff0e7d)","Transmit Total (lxc78ec245b8f12)","Transmit Total (lxc8089b721f31e)","Transmit Total (lxc831342b3bef8)","Transmit Total (lxc86ca1540ce30)","Transmit Total (lxc8b4940d2407b)","Transmit Total (lxc93601df3ac13)","Transmit Total (lxc9608bff87159)","Transmit Total (lxc9b02db5024dd)","Transmit Total (lxc_health)","Transmit Total (lxca2691413c000)","Transmit Total (lxca276edb7a83f)","Transmit Total (lxcb2dea5c9292d)","Transmit Total (lxcbe77e52b37d2)","Transmit Total (lxcd87592c26ce1)","Transmit Total (lxcd911e1b69dcc)","Transmit Total (lxce7da8c60c1c1)","Transmit Total (lxcfac3688eea8d)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc13a306010214)","Receive Total (lxc1c3395913bae)","Receive Total (lxc2543b9c9ec41)","Receive Total (lxc2568b56bcea7)","Receive Total (lxc28528e2b302e)","Receive Total (lxc306dffa018f2)","Receive Total (lxc30b94e1d81cc)","Receive Total (lxc33647fb8eab1)","Receive Total (lxc58db09516916)","Receive Total (lxc7084b74d5d49)","Receive Total (lxc767056ff0e7d)","Receive Total (lxc78ec245b8f12)","Receive Total (lxc8089b721f31e)","Receive Total (lxc831342b3bef8)","Receive Total (lxc86ca1540ce30)","Receive Total (lxc8b4940d2407b)","Receive Total (lxc93601df3ac13)","Receive Total (lxc9608bff87159)","Receive Total (lxc9b02db5024dd)","Receive Total (lxc_health)","Receive Total (lxca2691413c000)","Receive Total (lxca276edb7a83f)","Receive Total (lxcb2dea5c9292d)","Receive Total (lxcbe77e52b37d2)","Receive Total (lxcd87592c26ce1)","Receive Total (lxcd911e1b69dcc)","Receive Total (lxce7da8c60c1c1)","Receive Total (lxcfac3688eea8d)"
2023-03-12 01:26:00,0,68.6,22876,54191,0,0.389,0,447,207,65.7,404,65.4,0,26882,0,4601,4.13,38902,0,448,0,1700,424,455,31.6,2554,467,299,90.1,6658,0,0,1074,68.6,0,33356,89037,0,0,0,249,228,41.8,582,40.6,0,1972,0,1433,4.27,18593,0.389,258,0,176,6274,255,25.5,1265,260,385,95,1042,0,0,1074
2023-03-12 01:28:00,0,67.9,24444,55278,0,0,0,451,208,66.1,405,66.4,0,4426,0,4275,4.13,38907,0,448,0.389,1900,420,452,31.6,2553,467,300,90.1,6966,0,0,2657,67.9,0,34938,67941,0,0,0,253,228,41,582,41.4,0,1381,0,1387,4.27,18590,0,253,0,187,6275,252,25.5,1264,260,385,95,1082,0,0,2656
2023-03-12 01:30:00,0,67.2,23751,54654,0,0,0,435,208,66.1,405,67.2,0,6148,0,4683,3.67,38941,0.600,432,0.389,1887,419,441,31.6,2552,451,300,89.8,7067,0,0,2653,67.2,0,34973,70115,0,0,0,242,228,41.7,582,41.7,0,1480,0,1466,3.80,17899,0.600,242,0,172,6280,246,25.5,1264,251,385,95,1067,0,0,2653
2023-03-12 01:32:00,0,67.5,22749,53557,0,0,0,447,210,66.1,404,67.2,0,5981,0,4351,3.43,38971,0,446,0,1725,420,455,31.6,2553,466,300,89.8,6622,0,0,1078,67.5,0,33424,67079,0,0,0,249,228,42.8,582,41.7,0,1492,0,1407,3.57,18468,0,251,0,197,6276,256,25.5,1265,259,385,95,1026,0,0,1085
2023-03-12 01:34:00,0,68.3,50719,108587,0,0,0,449,208,66.8,405,66.1,0,4476,0.389,4668,3.82,38980,37.6,448,0,1920,1753,453,31.6,2583,467,301,90.9,7074,0,0,2656,68.3,0,58930,97988,0,0,0,251,228,42.1,582,41.0,0,1392,0,1448,3.57,23199,30.6,254,0,197,25778,254,25.5,1280,260,385,94.7,1022,0,0,2655
2023-03-12 01:36:00,0,67.5,24770,58845,0,0,0,450,207,66.4,404,65.7,0,4248,0.389,4615,4.29,38880,37.6,445,0,1729,922,453,31.6,2552,467,300,91.2,6657,0,0,1071,67.5,0,36666,69935,0,0,0,253,228,43.6,582,40.3,0,1365,0,1434,4.03,17520,30.6,249,0,192,8943,253,25.5,1264,260,385,95,1025,0,0,1071
2023-03-12 01:38:00,0,66.4,32679,64135,0,0,0,449,209,66.4,404,66.4,0,4420,0,4263,4.13,38979,0,449,0,1887,420,455,31.6,2553,471,298,89.8,6974,0,0,2654,66.4,0,34970,68075,0,0,0,252,226,43.9,583,41.7,0,1381,0,1384,4.27,26834,0,255,0,191,6273,255,25.5,1265,262,385,95,1061,0,0,2656
2023-03-12 01:40:00,0,67.9,24249,55035,0,0,0,449,208,65.7,404,65.7,0,4416,0,4600,3.67,38881,0.600,447,0,1889,420,454,31.6,2553,467,300,90.5,6990,0,0,2655,67.9,0,34896,68237,0,0,0,252,228,41.7,583,40.3,0,1374,0,1441,3.80,18388,0.600,250,0,196,6274,254,25.5,1265,260,385,94.6,1045,0,0,2656
2023-03-12 01:42:00,0,67.2,22712,53322,0,0,0,448,208,65.3,405,66.1,0,4249,0,4272,3.43,38889,0,446,0,1716,418,455,31.6,2554,466,301,90.5,6587,0,0,1070,67.2,0,33325,65294,0,0,0,251,227,41.7,582,41,0,1371,0,1391,3.57,18426,0,250,0,179,6278,256,25.5,1265,259,385,94.6,1039,0,0,1074
2023-03-12 01:44:00,0,67.9,46225,103869,0,0,0,447,209,65.7,405,65.7,0,4413,0,4605,3.43,38872,38.7,449,0,1891,1729,454,31.6,2553,469,302,90.5,7005,0,0.389,2651,67.9,0,59015,97882,0,0,0,249,226,42.8,582,41,0,1373,0,1444,3.57,18585,30.6,258,0,177,25879,253,25.5,1265,261,385,95,1040,0,0,2652
2023-03-12 01:46:00,0,68.3,29722,68877,0,0,0,448,207,66.1,405,66.1,0,4280,0,4694,3.90,38897,38.7,446,0,1725,1076,452,31.6,2554,465,302,90.1,6737,0,0,1077,68.3,0,41046,75439,0,0.389,0,251,228,42.8,582,41,0,1370,0,1465,4.03,18601,30.6,251,0,175,12451,252,25.5,1271,259,385,95,1061,0,0,1077
2023-03-12 01:48:00,0,67.2,23739,54594,0,0,0,447,206,66.4,405,66.4,0,4422,0,4286,4.13,38908,0.389,446,0,1898,420,452,31.6,2554,467,299,89.8,6990,0,0,2654,67.2,0,34943,67961,0,0,0,249,228,42.8,582,41.4,0,1374,0,1381,4.27,17874,0,251,0,199,6274,252,25.5,1270,260,385,95,1068,0.389,0,2653
2023-03-12 01:50:00,0,67.9,23600,54478,0,0,0,447,206,65.7,404,66.4,0,4415,0,4603,4.13,38954,0.600,449,0,1891,418,456,31.6,2554,468,300,89.8,6984,0,0,2652,67.9,0,34969,68192,0,0,0,249,228,41.4,582,41.7,0,1370,0.389,1432,4.27,17760,0.600,255,0,224,6273,262,25.5,1265,261,384,95.4,1032,0,0,2651
2023-03-12 01:52:00,0,68.3,27961,59609,0,0,0,450,208,65.4,404,66.4,0,26883,0,4273,4.13,39005,0,448,0,1712,420,453,31.6,2553,465,301,86.9,6496,0,0,1074,68.3,0,33430,88474,0,0,0,254,228,41.0,582,41.4,0,1979,0,1404,4.27,23719,0,253,0,189,6277,253,25.5,1264,260,385,92.4,996,0,0,1079
2023-03-12 01:54:00,0,68.6,45200,102527,0,0,0,436,207,65.8,401,66.1,0,4467,0,4647,4.13,38917,37.6,434,0,1904,1740,439,31.8,2582,451,299,89.4,7038,0,0,2655,68.6,0,58810,97744,0,0,0,245,228,42.1,580,41.4,0,1392,0,1457,4.27,17808,30.6,245,0,182,25630,245,25.7,1278,252,385,95,1023,0,0,2662
2023-03-12 01:56:00,0,68.3,42371,86917,0,0,0,449,206,66.4,405,66.4,0,4306,0,4601,4.13,38969,37.6,445,0,1780,1254,453,32.3,2552,467,301,89.4,6786,0,0,1604,68.3,0,45797,81308,0,0,0,251,228,42.5,582,41.4,0,1383,0,1432,4.27,26924,30.6,250,0,197,15849,253,26.2,1264,261,385,95,1083,0,0.389,1599
2023-03-12 01:58:00,0.389,69.7,23787,54600,0,0,0,448,207,66.1,404,66.1,0,4353,0,4268,4.13,38905,0,450,0,1827,421,455,32.3,2555,469,302,90.1,6875,0,0,2130,69.7,0.389,34404,67206,0,0,0,251,228,42.1,582,40.6,0,1367,0,1373,4.66,18474,0,257,0,180,6278,255,26.2,1267,266,385,95,1051,0,0.389,2125
2023-03-12 02:00:00,0.389,69,24594,55569,0,0,0,447,206,66.1,405,66.4,0,6142,0,4684,3.90,39006,0.600,449,0,1894,421,453,31.8,2553,465,299,89.4,7087,0,0,2654,69,0.389,35033,70452,0,0,0,254,228,41.7,582,41,0,1471,0,1459,4.42,18754,0.600,255,0,196,6276,254,25.7,1265,264,385,95,1059,0,0,2653
2023-03-12 02:02:00,0,68.3,22900,53792,0,0,0,450,206,66.4,405,65.7,0,6025,0,4399,3.43,39013,0,445,0,1756,417,452,31.6,2582,468,298,87.7,6723,0,0,1072,68.3,0,33465,67611,0,0,0,252,228,42.1,582,40.6,0,1489,0,1431,3.57,18613,0,255,0,217,6278,257,25.5,1278,260,385,92.4,1063,0,0,1073
2023-03-12 02:04:00,0,68.3,45128,102301,0,0,0,451,206,65.7,405,65.7,0,4421,0,4602,3.43,38842,37.6,448,0,1922,1745,453,31.6,2554,466,299,90.5,7049,0,0,2659,68.3,0,58636,97499,0,0,0,253,228,41.4,582,41,0,1379,0,1435,3.57,17841,30.6,258,0,210,25520,252,25.5,1265,259,385,95,1028,0,0,2667
2023-03-12 02:06:00,0,68.3,37814,86416,0,0,0,448,207,65.7,405,66.1,0,4363,0,4615,3.43,38907,37.6,448,0,1828,1424,455,31.6,2553,468,300,90.9,6910,0,0,2126,68.3,0,50455,87152,0,0,0,250,228,41.4,582,41,0,1382,0,1445,3.57,18048,30.6,253,0,207,19242,255,25.5,1263,261,385,95,1044,0,0,2126
2023-03-12 02:08:00,0,69,22182,52841,0,0,0,449,209,66.1,405,66.4,0,4244,0,4273,3.43,38946,0,448,0,1710,418,455,31.6,2551,469,299,90.5,6577,0,0,1070,69,0,33388,65268,0,0,0.389,252,228,41.7,582,41,0,1370,0,1385,3.57,17920,0,253,0,196,6279,255,25.5,1262,261,385,95,1040,0,0,1072
2023-03-12 02:10:00,0,68.7,29432,60715,0,0,0,447,208,66.1,405,66.4,0,4424,0,4607,3.43,38998,0.600,446,0,1905,420,453,31.6,2554,467,303,90.5,7022,0,0,2652,68.7,0,34993,68425,0,0,0,249,228,42.5,582,41.8,0,1366,0,1441,3.57,23594,0.600,251,0.389,201,6280,254,25.5,1270,260,385,95.0,1042,0,0,2664
2023-03-12 02:12:00,0,68.3,22200,53476,0,0,0,448,208,65.8,405,65.3,0,26889,0,4270,3.43,38936,0,448,0,1764,420,454,31.8,2555,466,303,90.9,6578,0,0,1073,68.3,0,33369,88663,0,0,0,251,228,41.7,582,40.3,0,1971,0,1392,3.57,17937,0,253,0,201,6276,254,25.7,1267,259,385,95,1029,0,0,1075
2023-03-12 02:14:00,0,67.9,54366,112372,0,0,0,447,208,66.5,403,66.1,0,4414,0,4604,3.43,39117,43.5,448,0,1890,1741,456,31.6,2554,468,301,91.6,6979,0,0,2651,67.9,0,58948,97745,0,0,0,249,228,42.1,582,41,0,1372,0,1428,3.57,26998,30.6,254,0,207,25639,256,25.5,1265,260,385,95,1029,0,0,2652
2023-03-12 02:16:00,0,69,42585,96085,0,0,0,436,207,66.8,405,66.4,0,4445,0,4682,3.90,38961,43.5,435,0,1888,1590,441,31.6,2553,453,302,90.1,7067,0,0,2653,69,0,55291,93429,0,0,0,244,228,42.1,582,41.4,0,1384,0,1461,4.03,18394,30.6,247,0,231,22781,246,25.5,1264,252,385,95,1069,0,0,2654
2023-03-12 02:18:00,0,69,22757,53432,0,0,0.389,448,206,66.1,404,66.4,0,4253,0,4271,4.13,38947,0,446,0,1715,419,452,32.2,2553,467,299,89.8,6589,0.389,0,1073,69,0,33398,65446,0,0,0,251,228,43.2,582,41.4,0,1368,0,1386,4.27,18478,0,249,0,213,6279,252,25.7,1265,260,385,95,1049,0,0,1078
2023-03-12 02:20:00,0,68.3,24353,55296,0,0,0.389,448,206,66.1,405,66.4,0,4477,0,4652,4.13,38939,0.600,446,0,1925,422,452,32.2,2582,468,300,90.1,7051,0.389,0,2654,68.3,0,34965,68552,0,0,0,251,228,42.5,582,41.4,0,1388,0,1453,4.27,18488,0.600,251,0,210,6276,252,25.7,1279,261,385,95,1039,0,0,2653
2023-03-12 02:22:00,0,69,22866,53538,0,0,0,450,208,66.1,405,65.7,0.389,4253,0,4270,4.13,38889,0,451,0,1704,418,456,31.6,2553,470,300,90.1,6620,0,0,1077,69,0,33342,65195,0,0,0,252,228,41.7,582,40.6,0,1383,0,1384,4.27,18580,0,263,0,199,6278,257,25.5,1265,262,384,95,1053,0,0,1071
2023-03-12 02:24:00,0,68.3,45259,102594,0,0,0,450,207,66.4,401,65.7,0.389,4421,0,4600,4.13,38930,37.6,445,0,1878,1753,457,31.6,2552,467,301,92.6,7027,0,0,2654,68.3,0,58780,97570,0,0,0,251,228,42.1,580,41.4,0.389,1382,0,1438,4.27,17933,30.6,249,0,203,25575,257,25.5,1264,260,384,97.6,1090,0,0,2650
2023-03-12 02:26:00,0,67.5,46047,103392,0,0,0,449,207,67.2,404,66.1,0,4422,0,4604,4.13,38915,37.6,445,0,1892,1757,452,31.6,2552,467,302,90.5,7000,0,0,2653,67.5,0,58774,97667,0,0,0,251,228,42.1,582,41.4,0.389,1367,0,1432,4.27,18706,30.6,249,0,201,25572,252,25.5,1264,260,385,95,1040,0,0,2653
2023-03-12 02:28:00,0,67.2,27449,58490,0,0,0,450,208,66.8,405,66.4,0,4294,0,4311,4.13,38995,0,448,0,1717,420,453,31.6,2583,465,300,90.5,6650,0,0,1074,67.2,0,33410,65475,0,0,0,253,228,42.9,582,41.4,0,1383,0,1400,4.27,23194,0,253,0,184,6276,253,25.5,1280,259,385,95,1006,0,0,1075
2023-03-12 02:30:00,0,67.9,22872,53806,0,0,0,448,210,65.7,405,65.3,0,6150,0,4687,3.90,38950,0.600,449,0.389,1873,420,455,31.6,2553,466,301,89.4,7089,0,0,2654,67.9,0,34947,70107,0,0,0,251,228,41.7,582,40.3,0,1478,0,1469,4.03,17038,0.989,255,0,195,6280,255,25.5,1265,260,385,95,1063,0,0,2661
2023-03-12 02:32:00,0,68.2,24817,56390,0,0.389,0,447,209,66.4,406,66.4,0,28606,0,4351,3.43,38889,0,446,0,1725,419,454,31.6,2553,466,301,89.4,6681,0,0,1073,68.2,0,33340,90474,0,0,0,249,228,42.1,582,41.4,0,2104,0,1409,3.57,20542,0,249,0,181,6276,254,25.5,1264,260,385,95.0,1065,0,0,1072
2023-03-12 02:34:00,0,68.3,45264,103229,0,0,0,448,208,66.4,405,67.2,0,27066,0,4604,3.82,38885,38.3,445,0,1892,1743,453,31.6,2553,469,299,89.8,7001,0,0,2658,68.3,0,58868,121011,0,0,0,249,228,42.1,582,41.7,0,1983,0,1428,3.57,17787,30.6,249,0,197,25721,252,25.5,1264,262,385,95,1046,0,0,2653
2023-03-12 02:36:00,0,67.5,45444,102830,0,0,0,450,208,66.1,406,66.4,0,4422,0,4599,3.43,39068,38.3,448,0,1890,1748,452,31.6,2556,467,301,90.5,7007,0,0,2663,67.5,0,59042,97892,0,0,0,253,228,41.7,582,41.7,0,1368,0,1436,3.57,17954,30.6,254,0,196,25717,252,25.5,1273,260,385,95,1037,0,0,2659
2023-03-12 02:38:00,0,68.3,22571,53253,0,0,0,447,207,65.7,406,65.3,0,4242,0.389,4263,3.43,39109,0,448,0,1713,422,455,31.6,2553,466,302,89.8,6597,0,0,1080,68.3,0,33541,65328,0,0,0,249,227,42.1,582,41,0,1362,0,1379,3.57,18287,0,253,0,189,6278,255,25.5,1269,259,385,94.6,1060,0,0,1074
2023-03-12 02:40:00,0,68.3,24229,55144,0,0,0,435,208,65.7,406,65.7,0,4419,0,4608,3.43,38961,0.600,433,0,1890,421,442,31.8,2553,453,301,90.5,6982,0,0,2656,68.3,0,34970,68269,0,0,0,242,227,42.8,582,40.6,0,1379,0,1438,3.57,18387,0.600,242,0,188,6276,248,25.7,1264,252,385,95,1054,0,0,2660
2023-03-12 02:42:00,0,69,22927,53659,0,0,0,435,208,65.7,405,66.4,0,4252,0,4275,3.43,38962,0,431,0,1729,420,440,32.3,2553,456,300,90.5,6616,0,0,1074,69,0,33388,65347,0,0.389,0,242,227,41.4,582,41.7,0,1380,0,1387,3.57,18671,0,241,0,184,6276,245,26.2,1264,254,385,95,1059,0,0,1079
2023-03-12 02:44:00,0,68.6,45067,102491,0,0,0,451,209,66.1,404,65.7,0,4354,0,4601,3.43,38972,38.0,446,0,1826,1736,453,32.0,2552,468,299,87.7,6895,0,0.389,2127,68.6,0,58349,96794,0,0.389,0,254,227,42.8,582,41,0,1363,0,1432,3.57,18157,30.6,256,0,199,25691,259,26.0,1264,260,385,92.4,1051,0,0,2127
2023-03-12 02:46:00,0,69,53748,111842,0,0,0,447,209,66.1,405,65.7,0,4443,0,4674,3.43,38988,38.0,452,0,1884,1737,456,31.6,2552,467,299,89.8,7035,0,0.389,2654,69,0,58905,97999,0,0,0,250,227,42.1,582,40.6,0,1373,0,1458,3.57,26310,30.6,261,0,211,25693,263,25.5,1264,260,385,95,1013,0,0,2652
2023-03-12 02:48:00,0,68.3,21231,51815,0,0,0,447,210,66.1,404,66.4,0,4245,0,4269,3.43,38881,0,448,0,1714,419,453,31.6,2555,467,299,90.9,6562,0,0,1072,68.3,0,33346,65328,0,0,0,255,226,42.1,582,41.4,0,1370,0,1386,3.57,16950,0,252,0,190,6280,254,25.5,1267,266,385,95,1009,0.389,0,1071
2023-03-12 02:50:00,0,67.9,32162,63640,0,0,0,450,209,65.7,404,66.1,0,4412,0,4602,3.43,38984,0.600,444,0,1887,418,452,31.6,2553,469,300,90.5,6996,0,0,2653,67.9,0,34988,68383,0,0,0,259,227,42.8,581,41.4,0,1367,0,1424,3.57,26326,0.600,247,0,175,6279,257,25.5,1265,267,385,95,1056,0.389,0,2663
2023-03-12 02:52:00,0,67.2,22801,54072,0,0,0,449,207,66.4,405,66.1,0,26943,0,4270,3.43,38864,0.233,445,0,1771,421,455,31.6,2553,470,298,90.1,6728,0,0,1599,67.2,0,33840,89306,0,0,0,251,228,42.5,582,41,0,1993,0,1390,3.57,17976,0.233,255,0,213,6275,255,25.5,1264,262,385,94.6,1033,0,0,1606
2023-03-12 02:54:00,0,67.9,44366,102304,0,0,0,447,206,66.8,402,66.4,0,26940,0,4664,3.43,38903,37.6,448,0,1749,1711,455,31.6,2580,466,300,90.9,6711,0,0,1075,67.9,0,57258,118559,0,0,0,249,228,42.5,580,41.4,0,1998,0,1449,3.57,18512,30.6,254,0,199,25688,255,25.5,1276,259,385,94.6,1059,0,0,1073
2023-03-12 02:56:00,0,68.6,46094,103621,0,0,0,449,208,66.4,403,66.4,0,4433,0,4620,3.67,38936,37.6,446,0,1889,1713,452,31.6,2554,467,299,90.9,7058,0,0,2651,68.6,0,58862,97807,0,0,0,251,228,42.1,580,41,0,1374,0,1429,3.80,18672,30.6,251,0,182,25689,252,25.5,1265,261,385,95.4,1099,0,0,2658
2023-03-12 02:58:00,0,68.6,22875,53502,0,0,0,448,208,66.1,405,66.4,0,4242,0,4266,4.13,38904,0,447,0,1708,421,455,31.6,2556,470,299,90.1,6593,0,0,1072,68.6,0,33354,65312,0,0,0,251,228,41.7,582,41.4,0,1372,0.389,1389,4.27,18597,0,252,0,205,6278,255,25.5,1272,262,385,95,1022,0,0,1078
2023-03-12 03:00:00,0,67.5,24651,55649,0,0,0,448,210,66.1,406,66.4,0,6136,0,4678,3.90,38885,0.600,443,0,1889,421,455,31.8,2553,469,300,90.9,7097,0,0,2652,67.5,0,34903,70133,0,0,0,251,228,41.4,582,41.7,0,1500,0,1461,4.03,18804,0.600,247,0,210,6278,255,25.7,1264,261,385,95,1048,0,0.389,2654
2023-03-12 03:02:00,0.389,69.4,24411,55410,0,0,0,448,210,66.4,406,66.9,0,6138,0,4341,3.43,38888,0.600,448,0,1902,421,452,32.3,2551,467,299,89.8,7023,0,0,2655,69.4,0.389,34917,69672,0,0,0,251,227,42.1,582,41.4,0,1503,0,1413,3.96,18547,0.600,253,0,198,6279,252,26.2,1262,260,385,95,1059,0,0,2657
2023-03-12 03:04:00,0,68.6,46699,101707,0,0,0,447,208,66.8,405,65.8,0,4282,0,4653,3.43,38945,0,451,0,1736,1286,453,32.3,2583,468,299,92.3,6720,0,0,1073,68.6,0,54720,91974,0,0,0.389,249,228,41.7,582,41,0,1378,0,1451,3.57,23015,0,256,0,184,23744,253,26.2,1280,260,385,97.6,1092,0,0,1072
2023-03-12 03:06:00,0,68.6,44561,101842,0,0,0,448,207,66.1,406,66.1,0,4415,0,4600,3.67,38941,37.6,445,0,1880,1761,453,32.3,2557,468,300,89.8,6995,0,0,2651,68.6,0,58965,97847,0,0,0.389,251,228,41.4,584,41.4,0,1373,0,1436,3.80,16959,30.6,249,0.389,195,25852,254,26.2,1270,261,385,95,1054,0,0,2652
2023-03-12 03:08:00,0,68.6,25040,55788,0,0,0,449,208,66.1,407,66.4,0,4241,0,4268,4.13,39036,0,448,0,1707,420,455,32.3,2553,468,299,90.1,6584,0,0,1072,68.6,0,33494,65390,0,0,0,251,228,42.5,584,42.1,0,1365,0,1388,4.27,20757,0,253,0.389,180,6279,256,26.2,1265,261,385,95,1039,0,0,1079
2023-03-12 03:10:00,0,68.3,23698,55091,0,0,0,449,208,65.3,406,66.4,0,27057,0,4606,3.90,38943,0.600,448,0,1923,418,453,32.0,2551,467,299,90.5,7025,0,0,2649,68.3,0,34973,91712,0,0,0,251,227,40.6,582,42.1,0,1957,0,1439,4.03,17840,0.600,259,0,220,6278,253,26.0,1262,260,385,95,1047,0,0,2651
2023-03-12 03:12:00,0,68.3,23809,54621,0,0,0,448,208,65.0,405,66.4,0,4469,0,4311,3.43,38889,0.600,448,0,1954,420,455,31.6,2581,466,299,90.5,7021,0,0,2652,68.3,0,34927,68154,0,0,0,251,227,40.3,583,41.4,0,1383,0,1392,3.57,17951,0.600,259,0,226,6277,255,25.5,1278,259,385,95,1035,0,0,2654
2023-03-12 03:14:00,0,67.9,37903,87481,0,0,0,448,208,66.1,406,66.4,0,4238,0,4600,3.43,38894,0,449,0,1708,1103,456,31.6,2553,466,299,90.1,6622,0,0,1071,67.9,0,50292,86263,0,0,0,251,228,41.4,582,41.4,0,1368,0,1437,3.57,18272,0,255,0,204,20071,256,25.5,1265,259,385,95,1010,0,0,1073
2023-03-12 03:16:00,0,68.3,45848,103288,0,0,0.389,448,210,65.7,405,66.4,0,4440,0,4687,3.67,38868,39.1,447,0,1887,1742,453,32.0,2552,467,301,93.4,7033,0,0,2652,68.3,0,58910,97945,0,0,0,251,228,40.6,582,41.4,0,1368,0,1473,3.80,18310,30.6,252,0,201,25772,253,25.5,1264,260,385,97.6,1021,0,0,2654
2023-03-12 03:18:00,0,67.9,22702,53279,0,0,0,447,208,65.7,403,65.7,0,4251,0,4276,4.13,38880,0,447,0,1704,421,454,31.6,2552,467,302,90.5,6608,0,0,1071,67.9,0,33325,65359,0,0,0,249,228,41.7,583,41,0,1371,0,1399,4.27,18409,0,251,0,208,6275,253,25.5,1264,260,385,95,1044,0,0,1076
2023-03-12 03:20:00,0,67.9,23801,54632,0,0,0,448,207,66.4,404,66.5,0,4470,0,4653,4.13,38888,0.600,449,0,1900,420,455,31.8,2582,466,300,89.8,7086,0.389,0,2655,67.9,0,34892,68537,0,0,0,249,228,42.1,582,41,0,1383,0,1456,4.27,17940,0.600,255,0,220,6277,255,25.7,1278,259,384,95,1058,0,0,2657
2023-03-12 03:22:00,0,68.3,32828,64343,0,0,0,448,208,66.4,405,66.4,0,4423,0,4275,4.13,39029,0.600,445,0,1880,423,455,31.8,2554,468,301,86.9,6969,0,0,2660,68.3,0,35015,67958,0,0,0,251,228,42.1,583,41.7,0.389,1366,0,1391,4.27,27006,0.600,249,0,200,6276,255,25.7,1265,261,385,92.4,1023,0,0,2658
2023-03-12 03:24:00,0,69,34141,78924,0,0,0,450,209,66.1,401,66.1,0.389,4246,0,4610,3.90,38961,0,448,0,1712,915,453,31.6,2554,466,300,89.8,6643,0,0,1081,69,0,45957,80921,0,0,0,253,228,42.5,580,41,0,1362,0,1442,4.03,18465,0,252,0,192,16537,253,25.5,1265,259,385,95,1022,0,0,1075
2023-03-12 03:26:00,0,68.3,46032,103522,0,0,0,447,207,66.4,401,65.7,0,4421,0,4596,4.13,39226,37.6,446,0,1892,1720,455,31.6,2554,466,300,89.4,6992,0,0,2659,68.3,0,59173,97934,0,0,0,249,228,42.1,580,40.3,0,1372,0,1431,4.27,18552,31.0,251,0,215,25727,260,25.5,1265,259,385,95,1068,0,0,2656
2023-03-12 03:28:00,0,67.9,23010,53724,0,0,0,437,208,65.7,405,66.8,0,4261,0,4290,4.13,38888,0,434,0,1725,420,442,31.6,2560,456,299,91.2,6611,0,0,1079,67.9,0,33340,65344,0,0,0,244,228,41.7,583,41.7,0,1393,0,1392,4.27,18726,0.389,244,0,186,6280,253,25.5,1271,254,385,95,1038,0,0,1074
2023-03-12 03:30:00,0,68.6,25026,61559,0,0,0,449,207,65.7,405,66.4,0,63065,0,7084,4.13,38876,0.600,450,0,2272,419,453,31.6,2940,469,300,91.2,22474,0,0,5742,68.6,0,35598,151369,0,0,0,250,228,42.1,582,41.4,0,4016,0,2878,4.27,18481,0.600,262,0,186,6281,254,25.5,1285,261,385,95,2374,0,0,3523
2023-03-12 03:32:00,0,68.6,23588,56851,0,0,0,447,207,66.4,405,65.7,0,46590,0,5477,3.67,38994,0.600,448,0,2076,422,453,31.6,2749,467,298,91.9,8412,0,0,3009,68.6,0,35109,115194,0,0,0,249,228,41.4,582,40.6,0,3066,0,2089,3.80,17639,0.600,258,0,205,6277,254,25.5,1273,260,385,97.6,1120,0,0,2755
2023-03-12 03:34:00,0,67.5,30226,70366,0,0,0,450,207,66.4,405,65.7,0,4250,0,4617,3.82,39017,0,446,0.389,1722,770,455,31.6,2553,468,299,89.8,6663,0,0,1083,67.5,0,41909,76300,0,0,0,253,228,42.1,583,40.6,0,1375,0,1442,3.57,18294,0,251,0,207,13138,255,25.5,1265,261,385,95,1060,0,0,1074
2023-03-12 03:36:00,0,67.2,50449,108340,0,0.389,0,449,207,66.1,404,65.7,0,4428,0,4610,4.06,38990,38.0,448,0.389,1890,1761,455,31.6,2555,469,301,89.8,6996,0,0,2661,67.2,0,59035,98136,0,0,0,256,228,42.1,582,41.0,0,1376,0,1436,3.80,22901,30.6,253,0,194,25767,255,25.5,1266,267,385,94.7,1033,0,0,2657
2023-03-12 03:38:00,0,67.9,22011,52573,0,0.389,0,447,208,65.7,404,66.1,0,4296,0,4272,4.13,38915,0,449,0,1760,421,453,31.6,2554,468,300,90.1,6698,0,0,1600,67.9,0,33897,66252,0,0,0,254,227,42.8,583,41.4,0,1362,0,1384,4.27,17189,0,253,0,190,6280,252,25.5,1266,267,385,95,1019,0,0,1603
