"Time","Receive Errors (cilium_host)","Receive Errors (cilium_net)","Receive Errors (cilium_vxlan)","Receive Errors (eno1)","Receive Errors (eno2)","Receive Errors (lxc13a306010214)","Receive Errors (lxc1c3395913bae)","Receive Errors (lxc2543b9c9ec41)","Receive Errors (lxc2568b56bcea7)","Receive Errors (lxc28528e2b302e)","Receive Errors (lxc306dffa018f2)","Receive Errors (lxc30b94e1d81cc)","Receive Errors (lxc33647fb8eab1)","Receive Errors (lxc58db09516916)","Receive Errors (lxc7084b74d5d49)","Receive Errors (lxc767056ff0e7d)","Receive Errors (lxc78ec245b8f12)","Receive Errors (lxc8089b721f31e)","Receive Errors (lxc831342b3bef8)","Receive Errors (lxc86ca1540ce30)","Receive Errors (lxc8b4940d2407b)","Receive Errors (lxc93601df3ac13)","Receive Errors (lxc9608bff87159)","Receive Errors (lxc9b02db5024dd)","Receive Errors (lxc_health)","Receive Errors (lxca2691413c000)","Receive Errors (lxca276edb7a83f)","Receive Errors (lxcb2dea5c9292d)","Receive Errors (lxcbe77e52b37d2)","Receive Errors (lxcd87592c26ce1)","Receive Errors (lxcd911e1b69dcc)","Receive Errors (lxce7da8c60c1c1)","Receive Errors (lxcfac3688eea8d)","Receive Total (cilium_host)","Receive Total (cilium_net)","Receive Total (cilium_vxlan)","Receive Total (eno1)","Receive Total (eno2)","Receive Total (lxc13a306010214)","Receive Total (lxc1c3395913bae)","Receive Total (lxc2543b9c9ec41)","Receive Total (lxc2568b56bcea7)","Receive Total (lxc28528e2b302e)","Receive Total (lxc306dffa018f2)","Receive Total (lxc30b94e1d81cc)","Receive Total (lxc33647fb8eab1)","Receive Total (lxc58db09516916)","Receive Total (lxc7084b74d5d49)","Receive Total (lxc767056ff0e7d)","Receive Total (lxc78ec245b8f12)","Receive Total (lxc8089b721f31e)","Receive Total (lxc831342b3bef8)","Receive Total (lxc86ca1540ce30)","Receive Total (lxc8b4940d2407b)","Receive Total (lxc93601df3ac13)","Receive Total (lxc9608bff87159)","Receive Total (lxc9b02db5024dd)","Receive Total (lxc_health)","Receive Total (lxca2691413c000)","Receive Total (lxca276edb7a83f)","Receive Total (lxcb2dea5c9292d)","Receive Total (lxcbe77e52b37d2)","Receive Total (lxcd87592c26ce1)","Receive Total (lxcd911e1b69dcc)","Receive Total (lxce7da8c60c1c1)","Receive Total (lxcfac3688eea8d)","Transmit Errors (cilium_host)","Transmit Errors (cilium_net)","Transmit Errors (cilium_vxlan)","Transmit Errors (eno1)","Transmit Errors (eno2)","Transmit Errors (lxc13a306010214)","Transmit Errors (lxc1c3395913bae)","Transmit Errors (lxc2543b9c9ec41)","Transmit Errors (lxc2568b56bcea7)","Transmit Errors (lxc28528e2b302e)","Transmit Errors (lxc306dffa018f2)","Transmit Errors (lxc30b94e1d81cc)","Transmit Errors (lxc33647fb8eab1)","Transmit Errors (lxc58db09516916)","Transmit Errors (lxc7084b74d5d49)","Transmit Errors (lxc767056ff0e7d)","Transmit Errors (lxc78ec245b8f12)","Transmit Errors (lxc8089b721f31e)","Transmit Errors (lxc831342b3bef8)","Transmit Errors (lxc86ca1540ce30)","Transmit Errors (lxc8b4940d2407b)","Transmit Errors (lxc93601df3ac13)","Transmit Errors (lxc9608bff87159)","Transmit Errors (lxc9b02db5024dd)","Transmit Errors (lxc_health)","Transmit Errors (lxca2691413c000)","Transmit Errors (lxca276edb7a83f)","Transmit Errors (lxcb2dea5c9292d)","Transmit Errors (lxcbe77e52b37d2)","Transmit Errors (lxcd87592c26ce1)","Transmit Errors (lxcd911e1b69dcc)","Transmit Errors (lxce7da8c60c1c1)","Transmit Errors (lxcfac3688eea8d)","Receive Dropped (cilium_host)","Receive Dropped (cilium_net)","Receive Dropped (cilium_vxlan)","Receive Dropped (eno1)","Receive Dropped (eno2)","Receive Dropped (lxc13a306010214)","Receive Dropped (lxc1c3395913bae)","Receive Dropped (lxc2543b9c9ec41)","Receive Dropped (lxc2568b56bcea7)","Receive Dropped (lxc28528e2b302e)","Receive Dropped (lxc306dffa018f2)","Receive Dropped (lxc30b94e1d81cc)","Receive Dropped (lxc33647fb8eab1)","Receive Dropped (lxc58db09516916)","Receive Dropped (lxc7084b74d5d49)","Receive Dropped (lxc767056ff0e7d)","Receive Dropped (lxc78ec245b8f12)","Receive Dropped (lxc8089b721f31e)","Receive Dropped (lxc831342b3bef8)","Receive Dropped (lxc86ca1540ce30)","Receive Dropped (lxc8b4940d2407b)","Receive Dropped (lxc93601df3ac13)","Receive Dropped (lxc9608bff87159)","Receive Dropped (lxc9b02db5024dd)","Receive Dropped (lxc_health)","Receive Dropped (lxca2691413c000)","Receive Dropped (lxca276edb7a83f)","Receive Dropped (lxcb2dea5c9292d)","Receive Dropped (lxcbe77e52b37d2)","Receive Dropped (lxcd87592c26ce1)","Receive Dropped (lxcd911e1b69dcc)","Receive Dropped (lxce7da8c60c1c1)","Receive Dropped (lxcfac3688eea8d)","Transmit Dropped (cilium_host)","Transmit Dropped (cilium_net)","Transmit Dropped (cilium_vxlan)","Transmit Dropped (eno1)","Transmit Dropped (eno2)","Transmit Dropped (lxc13a306010214)","Transmit Dropped (lxc1c3395913bae)","Transmit Dropped (lxc2543b9c9ec41)","Transmit Dropped (lxc2568b56bcea7)","Transmit Dropped (lxc28528e2b302e)","Transmit Dropped (lxc306dffa018f2)","Transmit Dropped (lxc30b94e1d81cc)","Transmit Dropped (lxc33647fb8eab1)","Transmit Dropped (lxc58db09516916)","Transmit Dropped (lxc7084b74d5d49)","Transmit Dropped (lxc767056ff0e7d)","Transmit Dropped (lxc78ec245b8f12)","Transmit Dropped (lxc8089b721f31e)","Transmit Dropped (lxc831342b3bef8)","Transmit Dropped (lxc86ca1540ce30)","Transmit Dropped (lxc8b4940d2407b)","Transmit Dropped (lxc93601df3ac13)","Transmit Dropped (lxc9608bff87159)","Transmit Dropped (lxc9b02db5024dd)","Transmit Dropped (lxc_health)","Transmit Dropped (lxca2691413c000)","Transmit Dropped (lxca276edb7a83f)","Transmit Dropped (lxcb2dea5c9292d)","Transmit Dropped (lxcbe77e52b37d2)","Transmit Dropped (lxcd87592c26ce1)","Transmit Dropped (lxcd911e1b69dcc)","Transmit Dropped (lxce7da8c60c1c1)","Transmit Dropped (lxcfac3688eea8d)","Transmit Total (cilium_host)","Transmit Total (cilium_net)","Transmit Total (cilium_vxlan)","Transmit Total (eno1)","Transmit Total (eno2)","Transmit Total (lxc13a306010214)","Transmit Total (lxc1c3395913bae)","Transmit Total (lxc2543b9c9ec41)","Transmit Total (lxc2568b56bcea7)","Transmit Total (lxc28528e2b302e)","Transmit Total (lxc306dffa018f2)","Transmit Total (lxc30b94e1d81cc)","Transmit Total (lxc33647fb8eab1)","Transmit Total (lxc58db09516916)","Transmit Total (lxc7084b74d5d49)","Transmit Total (lxc767056ff0e7d)","Transmit Total (lxc78ec245b8f12)","Transmit Total (lxc8089b721f31e)","Transmit Total (lxc831342b3bef8)","Transmit Total (lxc86ca1540ce30)","Transmit Total (lxc8b4940d2407b)","Transmit Total (lxc93601df3ac13)","Transmit Total (lxc9608bff87159)","Transmit Total (lxc9b02db5024dd)","Transmit Total (lxc_health)","Transmit Total (lxca2691413c000)","Transmit Total (lxca276edb7a83f)","Transmit Total (lxcb2dea5c9292d)","Transmit Total (lxcbe77e52b37d2)","Transmit Total (lxcd87592c26ce1)","Transmit Total (lxcd911e1b69dcc)","Transmit Total (lxce7da8c60c1c1)","Transmit Total (lxcfac3688eea8d)"
2023-03-11 18:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601,0,39.0,150,0,0.00556,0,1.17,1.75,0.556,4.94,0.550,0,8.76,0,8.46,0.0612,10.6,0.267,1.21,0,2.69,13.4,1.18,0.317,6.85,1.27,3.33,0.995,10.8,0,0,0.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601,39.4,158,0,0,0,1.36,1.85,0.984,4.20,0.990,0,10.6,0.00556,10.2,0.0612,10.8,0.323,1.40,0,2.84,13.7,1.37,0.384,7.83,1.46,3.43,1.02,11.8,0,0,0.956
2023-03-11 18:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,0,10.2,91.5,0,0,0,1.22,1.75,0.544,4.93,0.550,0,8.91,0,7.86,0.0667,10.0,0,1.22,0,2.70,4.41,1.20,0.317,6.96,1.29,3.33,1,11.1,0,0,0.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,11.2,85.3,0,0,0,1.41,1.84,0.989,4.19,0.989,0,10.8,0,10,0.0667,10.4,0,1.41,0,2.83,5.28,1.40,0.383,7.95,1.49,3.42,1.01,12.0,0,0,0.522
2023-03-11 18:34:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,0,11.3,92.5,0,0,0,1.23,1.75,0.567,4.93,0.550,0,7.91,0,8.19,0.0611,11.3,0.0111,1.26,0,2.36,4.31,1.21,0.328,6.88,1.28,3.33,1,10.9,0,0,0.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,12.8,91.5,0,0,0,1.42,1.87,0.994,4.19,0.989,0,9.83,0,10.2,0.0611,11.1,0.0111,1.44,0,3.02,5.24,1.41,0.394,7.84,1.48,3.39,1.01,11.9,0,0,0.711
2023-03-11 18:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0,10.1,93.0,0,0,0,1.20,1.74,0.567,4.93,0.544,0,7.87,0,8.32,0.0500,9.86,0.0111,1.22,0,2.48,4.28,1.22,0.333,6.88,1.29,3.33,1,11.0,0,0,0.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,11.4,86.2,0,0,0,1.40,1.87,1,4.20,0.994,0,9.76,0,10.1,0.0500,9.93,0.0111,1.42,0,3.08,5.26,1.42,0.400,7.84,1.49,3.38,1.01,11.9,0,0,0.900
2023-03-11 18:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,0,10.2,91.0,0,0,0,1.22,1.74,0.556,4.93,0.539,0,7.84,0,7.98,0.0500,9.81,0,1.22,0,2.47,4.32,1.22,0.328,6.88,1.28,3.33,1,11.0,0,0,0.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,10.9,84.7,0,0,0,1.41,1.85,1.01,4.18,0.989,0,9.70,0,9.72,0.0500,10.4,0,1.41,0,3.08,5.27,1.41,0.394,7.84,1.48,3.39,1.01,11.8,0,0,0.506
2023-03-11 18:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0,38.4,150,0,0,0,1.24,1.73,0.544,4.93,0.539,0,7.90,0,8.38,0.0556,9.83,0.267,1.25,0,2.43,12.6,1.22,0.322,6.88,1.29,3.34,0.972,10.8,0,0,0.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,37.7,153,0,0,0,1.42,1.85,0.983,4.21,0.989,0,9.72,0,10.1,0.0556,10.2,0.333,1.43,0,2.89,13.7,1.41,0.389,7.84,1.49,3.39,0.983,11.7,0,0,0.911
2023-03-11 18:42:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600,0,10.3,91.8,0,0,0,1.22,1.75,0.561,4.93,0.550,0,7.92,0,7.86,0.0611,9.81,0,1.27,0,2.56,4.43,1.22,0.322,6.89,1.29,3.33,1.03,10.7,0,0.00556,0.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600,11.1,85.3,0,0,0,1.41,1.86,0.983,4.21,0.994,0,9.73,0,9.66,0.0611,10.2,0,1.44,0,2.82,5.27,1.42,0.389,7.86,1.49,3.40,1.04,11.6,0,0,0.728
2023-03-11 18:44:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,0,10.3,91.1,0,0,0,1.20,1.75,0.561,4.93,0.561,0,7.85,0,8.29,0.0556,9.54,0.0111,1.25,0,2.83,4.33,1.23,0.328,6.86,1.29,3.32,1,10.8,0,0,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,11.0,85.7,0,0.00556,0,1.40,1.83,0.989,4.21,0.994,0,9.78,0,10.2,0.0556,10.1,0.0111,1.43,0,2.89,5.27,1.42,0.394,7.83,1.49,3.39,1.01,11.8,0,0.00556,0.856
2023-03-11 18:46:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600,0,10.4,93.8,0,0,0,1.22,1.75,0.561,4.93,0.544,0,7.83,0.00556,8.31,0.0667,9.90,0.0111,1.27,0,2.32,4.34,1.20,0.333,6.84,1.31,3.33,1,10.9,0,0,0.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600,11.6,86.2,0,0,0,1.41,1.87,0.994,4.18,0.989,0,9.86,0,10.3,0.0667,9.98,0.0167,1.44,0,3.08,5.26,1.40,0.400,7.82,1.51,3.38,1,12.0,0,0,0.956
2023-03-11 18:48:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600,0,10.8,91.7,0,0,0,1.23,1.74,0.550,4.91,0.539,0,7.84,0.00556,7.92,0.0667,11.2,0,1.28,0,2.32,4.37,1.22,0.328,6.88,1.30,3.33,1,10.7,0.00556,0,0.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600,12.4,88.1,0,0,0,1.42,1.88,0.989,4.17,0.978,0,9.67,0,9.77,0.0667,10.9,0.00556,1.46,0,3,5.24,1.41,0.394,7.84,1.50,3.41,1.01,11.6,0,0,0.544
2023-03-11 18:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600,0,37.7,163,0,0,0,1.22,1.74,0.561,4.91,0.544,0,15.4,0,8.30,0.0667,10.4,0.267,1.21,0,2.79,12.0,1.23,0.317,6.84,1.30,3.33,1,11.0,0.00556,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600,37.6,160,0,0,0,1.41,1.87,0.983,4.19,0.983,0,15.4,0,10.1,0.0667,10.1,0.311,1.40,0,2.92,13.3,1.42,0.383,7.82,1.50,3.38,1.01,11.8,0,0,0.928
2023-03-11 18:52:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0.00556,11.4,108,0,0,0,1.20,1.75,0.567,4.93,0.544,0,15.4,0,7.92,0.0667,10.9,0,1.22,0.00556,2.57,4.31,1.23,0.317,6.88,1.30,3.33,1.02,10.9,0,0,0.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.611,12.6,99.6,0,0,0,1.40,1.86,0.983,4.19,0.983,0,15.4,0,9.76,0.0667,11.1,0,1.41,0,3.03,5.30,1.42,0.383,7.84,1.50,3.39,1.04,11.8,0,0,0.894
2023-03-11 18:54:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0.00556,10.1,89,0,0,0,1.18,1.75,0.556,4.93,0.533,0,7.87,0,8.37,0.0722,9.77,0.0111,1.23,0.00556,2.39,4.34,1.20,0.317,6.88,1.26,3.33,1,10.8,0,0,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00556,0.611,11.0,84.4,0,0,0,1.37,1.84,0.989,4.18,0.983,0,9.68,0,10.1,0.0667,10.1,0.0111,1.41,0,2.88,5.26,1.38,0.383,7.84,1.45,3.39,1.01,11.7,0,0,0.489
2023-03-11 18:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,0,10.4,92.7,0,0,0,1.22,1.74,0.578,4.93,0.544,0,7.92,0,8.31,0.0722,9.87,0.0111,1.27,0,2.51,4.36,1.22,0.317,6.84,1.29,3.33,1,11.1,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,11.4,86.1,0,0,0,1.41,1.87,1,4.19,0.983,0,9.80,0,10.2,0.0667,10.2,0.0111,1.44,0,3.10,5.26,1.41,0.383,7.82,1.49,3.39,1.03,12.0,0,0,0.800
2023-03-11 18:58:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589,0,9.87,90.9,0,0,0.00556,1.22,1.74,0.567,4.93,0.550,0,7.98,0,8.03,0.0667,9.59,0,1.22,0,2.39,4.38,1.20,0.322,6.96,1.29,3.32,1,10.8,0,0,0.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589,10.7,85.4,0,0,0,1.42,1.86,1,4.21,0.994,0,9.83,0,9.86,0.0667,10.0,0,1.41,0,3.08,5.24,1.40,0.389,7.93,1.49,3.39,1.02,11.9,0,0,0.511
2023-03-11 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,37.6,149,0,0,0,1.20,1.75,0.567,4.93,0.550,0,8.88,0,8.36,0.0556,10.2,0.267,1.23,0,2.29,12.4,1.23,0.333,6.86,1.28,3.33,0.972,11.1,0,0,0.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,37.9,153,0,0,0,1.40,1.85,0.994,4.19,0.994,0,10.7,0,10.2,0.0556,10.0,0.311,1.42,0,3.11,13.4,1.42,0.400,7.83,1.48,3.39,0.989,11.9,0,0,0.867
2023-03-11 19:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,10.7,93.3,0,0,0,1.22,1.74,0.578,4.93,0.550,0,8.83,0,7.94,0.0500,10.5,0,1.26,0,2.23,4.43,1.25,0.333,6.88,1.29,3.33,1,10.8,0,0,0.950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,12.1,87.1,0,0,0.00556,1.41,1.88,0.989,4.19,0.989,0,10.7,0,9.84,0.0500,10.5,0,1.43,0,3.11,5.24,1.43,0.400,7.84,1.49,3.39,1.02,11.9,0,0,0.856
2023-03-11 19:04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.7,89.8,0,0,0,1.22,1.74,0.567,4.93,0.550,0,7.84,0,8.44,0.0500,11.4,0.00556,1.23,0,2.36,4.37,1.20,0.333,6.89,1.30,3.33,1,10.7,0,0,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,12.5,86,0,0,0,1.41,1.86,0.994,4.19,0.994,0.00556,9.67,0,10.1,0.0500,11.0,0.00556,1.42,0,2.94,5.24,1.40,0.400,7.86,1.50,3.38,1.02,11.6,0,0,0.522
2023-03-11 19:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600,0,11.4,93.7,0,0,0,1.22,1.75,0.561,4.93,0.544,0,8.02,0,8.43,0.0500,11.0,0.0111,1.25,0,2.71,4.34,1.20,0.333,6.94,1.28,3.32,1,10.6,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600,12.6,91.0,0,0,0,1.41,1.84,0.994,4.22,0.994,0,9.82,0,10.2,0.0500,11.2,0.0111,1.43,0,3,5.27,1.40,0.400,7.92,1.48,3.41,1.02,11.8,0.00556,0,0.989
2023-03-11 19:08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,10.5,89.2,0,0,0,1.20,1.75,0.556,4.93,0.556,0,7.82,0,7.84,0.0500,10.5,0,1.23,0,2.61,4.34,1.22,0.333,6.80,1.29,3.33,0.972,10.6,0,0,0.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,11.6,84.1,0,0,0,1.40,1.82,0.994,4.21,0.994,0,9.59,0,9.63,0.0500,10.6,0,1.42,0,2.81,5.27,1.41,0.400,7.76,1.49,3.41,0.983,11.6,0,0,0.494
